interp_r,interp_d,interp_mp1,interp_mp2,interp_mp3
1120,3.72597,11.23709,18.78845,26.34546
1130,3.727294,11.23752,18.78871,26.34565
1140,3.728629,11.23797,18.78897,26.34584
1150,3.729976,11.23841,18.78924,26.34603
1160,3.731333,11.23886,18.78951,26.34622
1170,3.732702,11.23932,18.78978,26.34641
1180,3.734083,11.23977,18.79005,26.34661
1190,3.735474,11.24024,18.79033,26.3468
1200,3.736877,11.2407,18.79061,26.34701
1210,3.738291,11.24117,18.79089,26.3472
1220,3.739716,11.24165,18.79117,26.3474
1230,3.741153,11.24212,18.79146,26.34761
1240,3.7426,11.24261,18.79174,26.34782
1250,3.744059,11.24309,18.79204,26.34802
1260,3.745529,11.24358,18.79233,26.34823
1270,3.74701,11.24407,18.79262,26.34844
1280,3.748501,11.24457,18.79292,26.34865
1290,3.750005,11.24507,18.79322,26.34887
1300,3.751519,11.24557,18.79352,26.34908
1310,3.753044,11.24608,18.79383,26.3493
1320,3.75458,11.24659,18.79413,26.34952
1330,3.756128,11.24711,18.79444,26.34974
1340,3.757687,11.24763,18.79475,26.34996
1350,3.759256,11.24815,18.79506,26.35018
1360,3.760836,11.24868,18.79538,26.35041
1370,3.762428,11.24921,18.7957,26.35063
1380,3.76403,11.24975,18.79602,26.35086
1390,3.765643,11.25029,18.79634,26.35109
1400,3.767268,11.25083,18.79667,26.35132
1410,3.768903,11.25138,18.797,26.35156
1420,3.770549,11.25193,18.79733,26.35179
1430,3.772207,11.25248,18.79766,26.35203
1440,3.773875,11.25304,18.79799,26.35227
1450,3.775553,11.2536,18.79833,26.35251
1460,3.777243,11.25417,18.79867,26.35275
1470,3.778944,11.25474,18.79901,26.35299
1480,3.780655,11.25532,18.79935,26.35324
1490,3.782377,11.25589,18.7997,26.35349
1500,3.784111,11.25648,18.80005,26.35373
1510,3.785855,11.25706,18.8004,26.35398
1520,3.787609,11.25765,18.80075,26.35424
1530,3.789375,11.25824,18.80111,26.35449
1540,3.791151,11.25884,18.80146,26.35474
1550,3.792938,11.25944,18.80182,26.355
1560,3.794735,11.26005,18.80219,26.35526
1570,3.796543,11.26066,18.80255,26.35552
1580,3.798362,11.26127,18.80292,26.35578
1590,3.800192,11.26188,18.80329,26.35604
1600,3.802032,11.26251,18.80366,26.35631
1610,3.803883,11.26313,18.80403,26.35658
1620,3.805745,11.26376,18.80441,26.35684
1630,3.807617,11.26439,18.80479,26.35711
1640,3.8095,11.26502,18.80516,26.35739
1650,3.811393,11.26567,18.80555,26.35766
1660,3.813296,11.26631,18.80594,26.35793
1670,3.815211,11.26696,18.80632,26.35821
1680,3.817136,11.26761,18.80671,26.35849
1690,3.819072,11.26826,18.8071,26.35877
1700,3.821018,11.26892,18.8075,26.35905
1710,3.822974,11.26958,18.8079,26.35933
1720,3.824941,11.27025,18.8083,26.35962
1730,3.826918,11.27092,18.8087,26.35991
1740,3.828906,11.2716,18.8091,26.36019
1750,3.830904,11.27227,18.80951,26.36049
1760,3.832913,11.27295,18.80992,26.36077
1770,3.834932,11.27364,18.81033,26.36106
1780,3.836962,11.27433,18.81074,26.36136
1790,3.839001,11.27503,18.81116,26.36166
1800,3.841051,11.27572,18.81157,26.36196
1810,3.843112,11.27642,18.81199,26.36226
1820,3.845182,11.27713,18.81242,26.36256
1830,3.847263,11.27784,18.81284,26.36286
1840,3.849354,11.27855,18.81327,26.36316
1850,3.851456,11.27927,18.8137,26.36347
1860,3.853568,11.27999,18.81413,26.36378
1870,3.85569,11.28071,18.81457,26.36409
1880,3.857821,11.28144,18.815,26.3644
1890,3.859964,11.28217,18.81544,26.36471
1900,3.862116,11.28291,18.81588,26.36503
1910,3.864279,11.28365,18.81632,26.36535
1920,3.866451,11.28439,18.81677,26.36566
1930,3.868634,11.28514,18.81722,26.36598
1940,3.870827,11.28589,18.81767,26.3663
1950,3.87303,11.28664,18.81812,26.36663
1960,3.875244,11.2874,18.81857,26.36695
1970,3.877466,11.28816,18.81903,26.36728
1980,3.8797,11.28893,18.81949,26.36761
1990,3.881943,11.2897,18.81996,26.36794
2000,3.884197,11.29047,18.82042,26.36827
2010,3.886459,11.29125,18.82089,26.3686
2020,3.888732,11.29204,18.82136,26.36893
2030,3.891016,11.29282,18.82183,26.36927
2040,3.893309,11.29361,18.8223,26.36961
2050,3.895612,11.2944,18.82277,26.36995
2060,3.897924,11.2952,18.82325,26.37029
2070,3.900247,11.296,18.82373,26.37064
2080,3.902579,11.29681,18.82422,26.37098
2090,3.904922,11.29761,18.8247,26.37133
2100,3.907274,11.29843,18.82519,26.37167
2110,3.909636,11.29924,18.82568,26.37202
2120,3.912007,11.30006,18.82617,26.37238
2130,3.914389,11.30089,18.82666,26.37273
2140,3.91678,11.30171,18.82716,26.37309
2150,3.919181,11.30255,18.82766,26.37344
2160,3.921592,11.30338,18.82816,26.37379
2170,3.924012,11.30422,18.82866,26.37416
2180,3.926443,11.30506,18.82917,26.37452
2190,3.928882,11.30591,18.82968,26.37488
2200,3.931331,11.30676,18.83019,26.37524
2210,3.93379,11.30761,18.8307,26.37561
2220,3.936259,11.30847,18.83122,26.37598
2230,3.938737,11.30933,18.83173,26.37634
2240,3.941225,11.3102,18.83225,26.37672
2250,3.943722,11.31107,18.83278,26.37709
2260,3.946229,11.31194,18.8333,26.37746
2270,3.948745,11.31282,18.83383,26.37784
2280,3.951271,11.3137,18.83436,26.37822
2290,3.953807,11.31459,18.83489,26.3786
2300,3.956351,11.31547,18.83542,26.37898
2310,3.958906,11.31637,18.83596,26.37936
2320,3.961469,11.31726,18.8365,26.37975
2330,3.964042,11.31816,18.83704,26.38013
2340,3.966625,11.31907,18.83758,26.38052
2350,3.969216,11.31997,18.83813,26.38091
2360,3.971817,11.32088,18.83867,26.3813
2370,3.974428,11.3218,18.83922,26.38169
2380,3.977048,11.32272,18.83978,26.38209
2390,3.979677,11.32364,18.84033,26.38248
2400,3.982315,11.32457,18.84089,26.38288
2410,3.984962,11.3255,18.84145,26.38328
2420,3.98762,11.32643,18.84201,26.38368
2430,3.990286,11.32737,18.84257,26.38408
2440,3.992961,11.32831,18.84314,26.38449
2450,3.995645,11.32926,18.8437,26.38489
2460,3.998339,11.33021,18.84428,26.3853
2470,4.001042,11.33116,18.84485,26.38571
2480,4.003754,11.33212,18.84542,26.38612
2490,4.006474,11.33308,18.846,26.38653
2500,4.009205,11.33404,18.84658,26.38695
2510,4.011943,11.33501,18.84716,26.38736
2520,4.014692,11.33598,18.84775,26.38778
2530,4.017449,11.33696,18.84833,26.3882
2540,4.020216,11.33794,18.84892,26.38862
2550,4.022991,11.33892,18.84951,26.38904
2560,4.025775,11.33991,18.85011,26.38947
2570,4.028568,11.3409,18.8507,26.38989
2580,4.03137,11.34189,18.8513,26.39032
2590,4.034182,11.34289,18.8519,26.39075
2600,4.037001,11.34389,18.8525,26.39118
2610,4.03983,11.3449,18.85311,26.39161
2620,4.042668,11.34591,18.85372,26.39205
2630,4.045515,11.34692,18.85433,26.39248
2640,4.04837,11.34794,18.85494,26.39292
2650,4.051234,11.34896,18.85555,26.39336
2660,4.054107,11.34998,18.85617,26.3938
2670,4.056989,11.35101,18.85679,26.39424
2680,4.059879,11.35205,18.85741,26.39468
2690,4.062778,11.35308,18.85803,26.39513
2700,4.065687,11.35412,18.85866,26.39558
2710,4.068603,11.35516,18.85929,26.39603
2720,4.071528,11.35621,18.85992,26.39648
2730,4.074462,11.35726,18.86055,26.39693
2740,4.077405,11.35832,18.86119,26.39738
2750,4.080357,11.35938,18.86182,26.39784
2760,4.083316,11.36044,18.86247,26.39829
2770,4.086285,11.3615,18.86311,26.39875
2780,4.089262,11.36258,18.86375,26.39921
2790,4.092247,11.36365,18.8644,26.39968
2800,4.095242,11.36473,18.86505,26.40014
2810,4.098245,11.36581,18.8657,26.4006
2820,4.101255,11.36689,18.86635,26.40107
2830,4.104275,11.36798,18.86701,26.40154
2840,4.107303,11.36907,18.86767,26.40201
2850,4.110339,11.37017,18.86833,26.40248
2860,4.113384,11.37127,18.86899,26.40295
2870,4.116438,11.37237,18.86965,26.40343
2880,4.119499,11.37348,18.87032,26.40391
2890,4.122569,11.37459,18.87099,26.40438
2900,4.125648,11.37571,18.87166,26.40487
2910,4.128734,11.37683,18.87234,26.40535
2920,4.131829,11.37795,18.87301,26.40583
2930,4.134933,11.37907,18.87369,26.40631
2940,4.138043,11.3802,18.87437,26.4068
2950,4.141164,11.38134,18.87506,26.4073
2960,4.144292,11.38247,18.87574,26.40778
2970,4.147428,11.38362,18.87643,26.40827
2980,4.150572,11.38476,18.87712,26.40876
2990,4.153725,11.38591,18.87781,26.40926
3000,4.156886,11.38706,18.87851,26.40976
3010,4.160055,11.38822,18.8792,26.41025
3020,4.163232,11.38938,18.87991,26.41075
3030,4.166417,11.39054,18.88061,26.41125
3040,4.16961,11.39171,18.88131,26.41176
3050,4.172812,11.39288,18.88201,26.41226
3060,4.176021,11.39405,18.88272,26.41277
3070,4.179238,11.39523,18.88343,26.41328
3080,4.182463,11.39641,18.88415,26.41379
3090,4.185697,11.3976,18.88486,26.4143
3100,4.188938,11.39879,18.88558,26.41481
3110,4.192187,11.39998,18.8863,26.41533
3120,4.195445,11.40118,18.88702,26.41584
3130,4.198709,11.40238,18.88775,26.41636
3140,4.201982,11.40358,18.88848,26.41688
3150,4.205263,11.40479,18.8892,26.4174
3160,4.208552,11.406,18.88994,26.41793
3170,4.211849,11.40722,18.89067,26.41845
3180,4.215153,11.40844,18.8914,26.41898
3190,4.218465,11.40966,18.89214,26.4195
3200,4.221785,11.41089,18.89288,26.42004
3210,4.225112,11.41212,18.89363,26.42057
3220,4.228448,11.41335,18.89437,26.4211
3230,4.231791,11.41459,18.89512,26.42163
3240,4.235143,11.41583,18.89587,26.42217
3250,4.238501,11.41708,18.89662,26.42271
3260,4.241868,11.41833,18.89738,26.42325
3270,4.245242,11.41958,18.89813,26.42379
3280,4.248623,11.42084,18.89889,26.42433
3290,4.252012,11.42209,18.89965,26.42488
3300,4.255409,11.42336,18.90042,26.42542
3310,4.258814,11.42462,18.90118,26.42597
3320,4.262226,11.4259,18.90195,26.42652
3330,4.265645,11.42717,18.90272,26.42707
3340,4.269072,11.42845,18.90349,26.42762
3350,4.272507,11.42973,18.90427,26.42818
3360,4.275949,11.43102,18.90504,26.42874
3370,4.279398,11.43231,18.90583,26.42929
3380,4.282856,11.4336,18.90661,26.42985
3390,4.28632,11.43489,18.90739,26.43041
3400,4.289792,11.4362,18.90818,26.43098
3410,4.293271,11.4375,18.90896,26.43154
3420,4.296758,11.43881,18.90976,26.43211
3430,4.300251,11.44012,18.91055,26.43267
3440,4.303753,11.44144,18.91134,26.43324
3450,4.307262,11.44275,18.91214,26.43381
3460,4.310778,11.44408,18.91294,26.43438
3470,4.314301,11.4454,18.91375,26.43496
3480,4.317832,11.44673,18.91455,26.43553
3490,4.32137,11.44806,18.91536,26.43611
3500,4.324914,11.4494,18.91617,26.43669
3510,4.328467,11.45074,18.91698,26.43727
3520,4.332026,11.45209,18.91779,26.43785
3530,4.335593,11.45344,18.91861,26.43844
3540,4.339167,11.45479,18.91942,26.43902
3550,4.342749,11.45614,18.92025,26.43961
3560,4.346336,11.4575,18.92107,26.4402
3570,4.349932,11.45887,18.92189,26.44079
3580,4.353534,11.46023,18.92272,26.44138
3590,4.357143,11.46161,18.92355,26.44197
3600,4.36076,11.46298,18.92438,26.44257
3610,4.364384,11.46436,18.92522,26.44316
3620,4.368013,11.46573,18.92605,26.44376
3630,4.371652,11.46712,18.92689,26.44436
3640,4.375296,11.46851,18.92773,26.44497
3650,4.378948,11.4699,18.92858,26.44557
3660,4.382607,11.4713,18.92942,26.44618
3670,4.386272,11.4727,18.93027,26.44678
3680,4.389945,11.4741,18.93112,26.44739
3690,4.393624,11.47551,18.93197,26.448
3700,4.39731,11.47692,18.93283,26.44861
3710,4.401003,11.47833,18.93369,26.44923
3720,4.404703,11.47975,18.93455,26.44984
3730,4.40841,11.48117,18.93541,26.45046
3740,4.412123,11.48259,18.93627,26.45108
3750,4.415844,11.48402,18.93714,26.4517
3760,4.419571,11.48546,18.93801,26.45232
3770,4.423306,11.48689,18.93888,26.45294
3780,4.427046,11.48833,18.93975,26.45356
3790,4.430793,11.48978,18.94062,26.45419
3800,4.434547,11.49122,18.9415,26.45482
3810,4.438308,11.49267,18.94238,26.45545
3820,4.442076,11.49413,18.94326,26.45608
3830,4.44585,11.49558,18.94415,26.45671
3840,4.449631,11.49704,18.94503,26.45735
3850,4.453418,11.49851,18.94592,26.45799
3860,4.457212,11.49998,18.94681,26.45862
3870,4.461013,11.50145,18.94771,26.45926
3880,4.464821,11.50293,18.9486,26.45991
3890,4.468634,11.50441,18.9495,26.46055
3900,4.472455,11.50589,18.9504,26.46119
3910,4.476282,11.50737,18.9513,26.46184
3920,4.480115,11.50887,18.95221,26.46249
3930,4.483955,11.51036,18.95311,26.46314
3940,4.487802,11.51186,18.95403,26.46379
3950,4.491654,11.51336,18.95494,26.46444
3960,4.495514,11.51486,18.95585,26.4651
3970,4.49938,11.51637,18.95676,26.46576
3980,4.503252,11.51788,18.95769,26.46641
3990,4.50713,11.5194,18.9586,26.46707
4000,4.511015,11.52092,18.95953,26.46773
4010,4.514906,11.52244,18.96045,26.4684
4020,4.518805,11.52397,18.96138,26.46906
4030,4.522708,11.5255,18.96231,26.46972
4040,4.526619,11.52703,18.96325,26.47039
4050,4.530536,11.52857,18.96418,26.47106
4060,4.534459,11.53011,18.96511,26.47173
4070,4.538387,11.53165,18.96605,26.4724
4080,4.542323,11.5332,18.96699,26.47308
4090,4.546264,11.53475,18.96794,26.47375
4100,4.550213,11.53631,18.96888,26.47443
4110,4.554167,11.53787,18.96983,26.47511
4120,4.558127,11.53943,18.97078,26.47579
4130,4.562093,11.54099,18.97173,26.47647
4140,4.566066,11.54256,18.97269,26.47716
4150,4.570045,11.54414,18.97364,26.47784
4160,4.574029,11.54571,18.9746,26.47853
4170,4.578021,11.54729,18.97556,26.47922
4180,4.582018,11.54888,18.97653,26.47991
4190,4.586021,11.55046,18.97749,26.4806
4200,4.59003,11.55205,18.97846,26.4813
4210,4.594045,11.55365,18.97943,26.48199
4220,4.598066,11.55525,18.9804,26.48269
4230,4.602094,11.55685,18.98138,26.48339
4240,4.606127,11.55845,18.98236,26.48409
4250,4.610166,11.56006,18.98334,26.48479
4260,4.614212,11.56168,18.98432,26.48549
4270,4.618263,11.56329,18.9853,26.48619
4280,4.622319,11.56491,18.98629,26.4869
4290,4.626383,11.56653,18.98727,26.48761
4300,4.630452,11.56816,18.98827,26.48832
4310,4.634526,11.56979,18.98926,26.48903
4320,4.638607,11.57142,18.99025,26.48975
4330,4.642694,11.57306,18.99125,26.49046
4340,4.646786,11.5747,18.99225,26.49118
4350,4.650884,11.57635,18.99325,26.4919
4360,4.654988,11.57799,18.99426,26.49262
4370,4.659098,11.57964,18.99526,26.49334
4380,4.663213,11.5813,18.99627,26.49406
4390,4.667335,11.58296,18.99729,26.49479
4400,4.671462,11.58462,18.9983,26.49551
4410,4.675594,11.58628,18.99931,26.49624
4420,4.679733,11.58795,19.00033,26.49697
4430,4.683877,11.58963,19.00135,26.4977
4440,4.688026,11.5913,19.00237,26.49843
4450,4.692182,11.59298,19.0034,26.49916
4460,4.696343,11.59467,19.00442,26.4999
4470,4.700511,11.59635,19.00545,26.50064
4480,4.704683,11.59804,19.00648,26.50138
4490,4.708861,11.59974,19.00752,26.50212
4500,4.713044,11.60143,19.00855,26.50286
4510,4.717233,11.60313,19.00959,26.5036
4520,4.721429,11.60484,19.01063,26.50435
4530,4.725629,11.60655,19.01167,26.5051
4540,4.729835,11.60826,19.01272,26.50585
4550,4.734046,11.60997,19.01377,26.5066
4560,4.738263,11.61169,19.01482,26.50735
4570,4.742486,11.61341,19.01587,26.5081
4580,4.746714,11.61514,19.01692,26.50886
4590,4.750947,11.61687,19.01797,26.50962
4600,4.755186,11.6186,19.01903,26.51038
4610,4.75943,11.62034,19.02009,26.51114
4620,4.76368,11.62208,19.02116,26.5119
4630,4.767935,11.62382,19.02222,26.51266
4640,4.772195,11.62557,19.02329,26.51343
4650,4.776461,11.62732,19.02436,26.5142
4660,4.780732,11.62907,19.02543,26.51497
4670,4.785008,11.63083,19.0265,26.51574
4680,4.78929,11.63259,19.02758,26.51651
4690,4.793578,11.63435,19.02866,26.51728
4700,4.79787,11.63612,19.02974,26.51806
4710,4.802168,11.63789,19.03082,26.51884
4720,4.80647,11.63967,19.03191,26.51962
4730,4.810779,11.64144,19.03299,26.5204
4740,4.815092,11.64322,19.03408,26.52118
4750,4.819411,11.64501,19.03517,26.52196
4760,4.823735,11.6468,19.03627,26.52275
4770,4.828064,11.64859,19.03736,26.52353
4780,4.832399,11.65039,19.03846,26.52432
4790,4.836739,11.65219,19.03956,26.52511
4800,4.841083,11.65399,19.04066,26.5259
4810,4.845433,11.6558,19.04177,26.52669
4820,4.849788,11.6576,19.04288,26.52749
4830,4.854148,11.65942,19.04399,26.52829
4840,4.858513,11.66123,19.0451,26.52908
4850,4.862884,11.66305,19.04622,26.52988
4860,4.867259,11.66488,19.04733,26.53069
4870,4.87164,11.6667,19.04845,26.53149
4880,4.876025,11.66853,19.04957,26.53229
4890,4.880416,11.67037,19.0507,26.5331
4900,4.884811,11.6722,19.05182,26.53391
4910,4.889212,11.67404,19.05295,26.53472
4920,4.893618,11.67589,19.05408,26.53553
4930,4.898028,11.67774,19.05521,26.53634
4940,4.902443,11.67959,19.05634,26.53716
4950,4.906864,11.68144,19.05748,26.53797
4960,4.91129,11.6833,19.05862,26.53879
4970,4.915719,11.68516,19.05976,26.53961
4980,4.920155,11.68703,19.0609,26.54043
4990,4.924596,11.68889,19.06205,26.54125
5000,4.92904,11.69077,19.0632,26.54208
5010,4.93349,11.69264,19.06435,26.5429
5020,4.937945,11.69452,19.0655,26.54373
5030,4.942405,11.6964,19.06665,26.54456
5040,4.946869,11.69829,19.06781,26.54539
5050,4.951339,11.70018,19.06897,26.54622
5060,4.955813,11.70207,19.07013,26.54705
5070,4.960292,11.70397,19.07129,26.54789
5080,4.964776,11.70586,19.07246,26.54873
5090,4.969264,11.70777,19.07363,26.54957
5100,4.973758,11.70967,19.0748,26.55041
5110,4.978255,11.71158,19.07597,26.55125
5120,4.982758,11.7135,19.07714,26.55209
5130,4.987265,11.71541,19.07832,26.55294
5140,4.991777,11.71733,19.0795,26.55378
5150,4.996294,11.71926,19.08067,26.55464
5160,5.000815,11.72118,19.08186,26.55548
5170,5.005342,11.72311,19.08305,26.55634
5180,5.009872,11.72505,19.08423,26.55719
5190,5.014408,11.72698,19.08542,26.55804
5200,5.018948,11.72892,19.08661,26.5589
5210,5.023494,11.73087,19.08781,26.55976
5220,5.028042,11.73281,19.089,26.56062
5230,5.032597,11.73477,19.0902,26.56148
5240,5.037155,11.73672,19.0914,26.56234
5250,5.041718,11.73868,19.09261,26.56321
5260,5.046286,11.74064,19.09381,26.56408
5270,5.050858,11.7426,19.09502,26.56494
5280,5.055434,11.74457,19.09623,26.56581
5290,5.060016,11.74654,19.09744,26.56668
5300,5.064601,11.74851,19.09866,26.56756
5310,5.069192,11.75049,19.09987,26.56843
5320,5.073787,11.75247,19.10109,26.5693
5330,5.078386,11.75446,19.10231,26.57019
5340,5.082989,11.75644,19.10353,26.57106
5350,5.087597,11.75844,19.10476,26.57194
5360,5.09221,11.76043,19.10599,26.57283
5370,5.096827,11.76243,19.10722,26.57371
5380,5.101449,11.76443,19.10845,26.5746
5390,5.106074,11.76644,19.10968,26.57548
5400,5.110704,11.76844,19.11092,26.57637
5410,5.115339,11.77046,19.11216,26.57726
5420,5.119977,11.77247,19.1134,26.57816
5430,5.124621,11.77449,19.11464,26.57905
5440,5.129269,11.77651,19.11589,26.57994
5450,5.13392,11.77854,19.11714,26.58084
5460,5.138576,11.78056,19.11839,26.58174
5470,5.143237,11.7826,19.11963,26.58264
5480,5.147902,11.78463,19.12089,26.58354
5490,5.152571,11.78667,19.12215,26.58445
5500,5.157245,11.78871,19.1234,26.58535
5510,5.161922,11.79076,19.12467,26.58626
5520,5.166604,11.79281,19.12593,26.58717
5530,5.17129,11.79486,19.1272,26.58808
5540,5.17598,11.79691,19.12846,26.58899
5550,5.180675,11.79897,19.12973,26.5899
5560,5.185373,11.80103,19.131,26.59082
5570,5.190076,11.8031,19.13227,26.59173
5580,5.194783,11.80517,19.13355,26.59265
5590,5.199494,11.80724,19.13483,26.59357
5600,5.20421,11.80932,19.13611,26.59449
5610,5.208929,11.8114,19.13739,26.59542
5620,5.213653,11.81348,19.13868,26.59634
5630,5.218381,11.81556,19.13997,26.59727
5640,5.223112,11.81765,19.14125,26.5982
5650,5.227848,11.81975,19.14255,26.59913
5660,5.232588,11.82184,19.14384,26.60006
5670,5.237333,11.82394,19.14514,26.60099
5680,5.242081,11.82604,19.14643,26.60192
5690,5.246834,11.82815,19.14774,26.60286
5700,5.251589,11.83026,19.14904,26.6038
5710,5.25635,11.83237,19.15034,26.60474
5720,5.261114,11.83448,19.15165,26.60568
5730,5.265882,11.8366,19.15296,26.60662
5740,5.270655,11.83873,19.15427,26.60756
5750,5.275431,11.84085,19.15558,26.60851
5760,5.280211,11.84298,19.15689,26.60946
5770,5.284996,11.84511,19.15821,26.6104
5780,5.289784,11.84725,19.15954,26.61136
5790,5.294576,11.84939,19.16086,26.61231
5800,5.299372,11.85153,19.16218,26.61326
5810,5.304173,11.85368,19.16351,26.61422
5820,5.308976,11.85582,19.16484,26.61517
5830,5.313784,11.85798,19.16617,26.61613
5840,5.318595,11.86013,19.1675,26.61709
5850,5.323411,11.86229,19.16884,26.61805
5860,5.32823,11.86445,19.17018,26.61901
5870,5.333054,11.86662,19.17151,26.61998
5880,5.337881,11.86878,19.17286,26.62094
5890,5.342712,11.87096,19.1742,26.62191
5900,5.347547,11.87313,19.17555,26.62288
5910,5.352386,11.87531,19.1769,26.62386
5920,5.357228,11.87749,19.17825,26.62483
5930,5.362074,11.87968,19.1796,26.6258
5940,5.366924,11.88186,19.18095,26.62678
5950,5.371778,11.88406,19.18231,26.62776
5960,5.376635,11.88625,19.18367,26.62874
5970,5.381496,11.88845,19.18504,26.62972
5980,5.386362,11.89065,19.1864,26.6307
5990,5.39123,11.89285,19.18776,26.63169
6000,5.396102,11.89506,19.18913,26.63267
6010,5.400979,11.89727,19.19051,26.63366
6020,5.405859,11.89949,19.19187,26.63465
6030,5.410743,11.90171,19.19325,26.63564
6040,5.41563,11.90393,19.19463,26.63663
6050,5.420521,11.90615,19.19601,26.63762
6060,5.425416,11.90838,19.19739,26.63862
6070,5.430314,11.91061,19.19877,26.63961
6080,5.435216,11.91284,19.20016,26.64061
6090,5.440121,11.91508,19.20155,26.64161
