interp_r,interp_d,interp_mp1,interp_mp2,interp_mp3
450,3.886748,11.88815,19.89575,27.90421
460,3.88726,11.88832,19.89585,27.90428
470,3.887783,11.88849,19.89595,27.90489
480,3.888318,11.88867,19.89606,27.90442
490,3.888863,11.88885,19.89616,27.9045
500,3.88942,11.88903,19.89627,27.90458
510,3.889988,11.88921,19.89638,27.90466
520,3.890567,11.8894,19.89649,27.90474
530,3.891157,11.88959,19.89661,27.90482
540,3.891758,11.88979,19.89673,27.90544
550,3.892371,11.88999,19.89685,27.90499
560,3.892995,11.89019,19.89697,27.90508
570,3.89363,11.8904,19.89709,27.90516
580,3.894275,11.89061,19.89722,27.90525
590,3.894932,11.89083,19.89735,27.90535
600,3.895601,11.89105,19.89748,27.90544
610,3.896279,11.89127,19.89761,27.90553
620,3.89697,11.89149,19.89775,27.90563
630,3.897671,11.89173,19.89788,27.90573
640,3.898384,11.89196,19.89802,27.90583
650,3.899107,11.8922,19.89816,27.90593
660,3.899842,11.89244,19.89831,27.90603
670,3.900588,11.89268,19.89845,27.90614
680,3.901345,11.89293,19.8986,27.90624
690,3.902112,11.89318,19.89875,27.90635
700,3.902892,11.89344,19.8989,27.90646
710,3.903681,11.89369,19.89906,27.90657
720,3.904483,11.89396,19.89922,27.90668
730,3.905295,11.89422,19.89938,27.90679
740,3.906118,11.89449,19.89954,27.90691
750,3.906952,11.89477,19.8997,27.90702
760,3.907797,11.89504,19.89987,27.90714
770,3.908654,11.89533,19.90003,27.90726
780,3.90952,11.89561,19.90021,27.90738
790,3.910399,11.8959,19.90038,27.90751
800,3.911288,11.89619,19.90055,27.90763
810,3.912188,11.89649,19.90073,27.90776
820,3.913099,11.89678,19.90091,27.90788
830,3.914021,11.89709,19.90109,27.90801
840,3.914954,11.8974,19.90127,27.90814
850,3.915898,11.89771,19.90146,27.90827
860,3.916852,11.89802,19.90165,27.90841
870,3.917818,11.89834,19.90183,27.90854
880,3.918795,11.89866,19.90203,27.90868
890,3.919783,11.89898,19.90222,27.90882
900,3.920782,11.89931,19.90242,27.90896
910,3.921791,11.89964,19.90262,27.9091
920,3.922811,11.89998,19.90282,27.90925
930,3.923842,11.90032,19.90302,27.90939
940,3.924885,11.90066,19.90322,27.90954
950,3.925938,11.90101,19.90343,27.90969
960,3.927001,11.90136,19.90364,27.90983
970,3.928076,11.90171,19.90385,27.90998
980,3.929162,11.90207,19.90407,27.91014
990,3.930258,11.90243,19.90428,27.91029
1000,3.931365,11.9028,19.9045,27.91045
1010,3.932483,11.90317,19.90472,27.91061
1020,3.933612,11.90354,19.90495,27.91076
1030,3.934752,11.90392,19.90517,27.91092
1040,3.935902,11.9043,19.9054,27.91109
1050,3.937063,11.90468,19.90562,27.91125
1060,3.938235,11.90507,19.90586,27.91142
1070,3.939417,11.90546,19.90609,27.91158
1080,3.940611,11.90585,19.90633,27.91175
1090,3.941815,11.90625,19.90657,27.91192
1100,3.94303,11.90665,19.90681,27.91209
1110,3.944255,11.90706,19.90705,27.91226
1120,3.945492,11.90747,19.9073,27.91244
1130,3.946739,11.90788,19.90754,27.91262
1140,3.947996,11.9083,19.90779,27.91279
1150,3.949265,11.90872,19.90804,27.91297
1160,3.950543,11.90914,19.90829,27.91315
1170,3.951833,11.90957,19.90855,27.91333
1180,3.953133,11.91,19.90881,27.91352
1190,3.954445,11.91043,19.90907,27.9137
1200,3.955766,11.91087,19.90933,27.91389
1210,3.957098,11.91132,19.9096,27.91408
1220,3.958441,11.91176,19.90986,27.91427
1230,3.959794,11.91221,19.91013,27.91446
1240,3.961158,11.91266,19.9104,27.91465
1250,3.962533,11.91312,19.91067,27.91485
1260,3.963918,11.91358,19.91095,27.91505
1270,3.965313,11.91404,19.91123,27.91525
1280,3.966719,11.91451,19.91151,27.91544
1290,3.968136,11.91498,19.91179,27.91564
1300,3.969563,11.91546,19.91207,27.91585
1310,3.971001,11.91594,19.91236,27.91605
1320,3.972449,11.91642,19.91265,27.91626
1330,3.973907,11.9169,19.91294,27.91646
1340,3.975376,11.91739,19.91323,27.91667
1350,3.976856,11.91789,19.91352,27.91689
1360,3.978346,11.91838,19.91382,27.9171
1370,3.979846,11.91888,19.91412,27.91731
1380,3.981357,11.91939,19.91442,27.91752
1390,3.982879,11.9199,19.91473,27.91774
1400,3.98441,11.92041,19.91503,27.91796
1410,3.985952,11.92092,19.91534,27.91818
1420,3.987505,11.92144,19.91565,27.9184
1430,3.989067,11.92196,19.91596,27.91862
1440,3.99064,11.92249,19.91628,27.91885
1450,3.992224,11.92302,19.9166,27.91907
1460,3.993818,11.92355,19.91692,27.9193
1470,3.995422,11.92409,19.91723,27.91953
1480,3.997036,11.92463,19.91756,27.91976
1490,3.998661,11.92517,19.91789,27.91999
1500,4.000296,11.92572,19.91821,27.92023
1510,4.001941,11.92627,19.91854,27.92046
1520,4.003596,11.92683,19.91888,27.9207
1530,4.005262,11.92738,19.91921,27.92094
1540,4.006938,11.92795,19.91954,27.92118
1550,4.008624,11.92851,19.91989,27.92142
1560,4.01032,11.92908,19.92023,27.92166
1570,4.012027,11.92966,19.92057,27.92191
1580,4.013743,11.93023,19.92092,27.92215
1590,4.015471,11.93081,19.92126,27.9224
1600,4.017207,11.9314,19.92161,27.92265
1610,4.018954,11.93199,19.92196,27.9229
1620,4.020711,11.93258,19.92232,27.92315
1630,4.022479,11.93317,19.92267,27.92341
1640,4.024256,11.93377,19.92303,27.92366
1650,4.026044,11.93437,19.9234,27.92392
1660,4.027841,11.93498,19.92376,27.92418
1670,4.029649,11.93559,19.92412,27.92444
1680,4.031466,11.9362,19.92449,27.92471
1690,4.033294,11.93682,19.92486,27.92497
1700,4.035132,11.93744,19.92523,27.92523
1710,4.03698,11.93806,19.92561,27.9255
1720,4.038837,11.93869,19.92598,27.92577
1730,4.040705,11.93932,19.92636,27.92604
1740,4.042583,11.93996,19.92674,27.92631
1750,4.04447,11.9406,19.92712,27.92658
1760,4.046368,11.94124,19.92751,27.92686
1770,4.048275,11.94188,19.92789,27.92713
1780,4.050192,11.94253,19.92828,27.92741
1790,4.052119,11.94319,19.92867,27.92769
1800,4.054056,11.94384,19.92907,27.92797
1810,4.056004,11.9445,19.92946,27.92825
1820,4.05796,11.94517,19.92986,27.92854
1830,4.059927,11.94583,19.93026,27.92882
1840,4.061903,11.94651,19.93067,27.92911
1850,4.063889,11.94718,19.93107,27.9294
1860,4.065885,11.94786,19.93147,27.92968
1870,4.067891,11.94854,19.93188,27.92998
1880,4.069906,11.94923,19.93229,27.93027
1890,4.071931,11.94991,19.93271,27.93056
1900,4.073967,11.95061,19.93312,27.93086
1910,4.076011,11.95131,19.93354,27.93116
1920,4.078065,11.95201,19.93396,27.93146
1930,4.080129,11.95271,19.93438,27.93176
1940,4.082203,11.95342,19.9348,27.93206
1950,4.084287,11.95413,19.93523,27.93237
1960,4.086379,11.95484,19.93566,27.93267
1970,4.088482,11.95556,19.93609,27.93298
1980,4.090594,11.95628,19.93652,27.93329
1990,4.092716,11.95701,19.93696,27.9336
2000,4.094848,11.95774,19.9374,27.93391
2010,4.096989,11.95847,19.93784,27.93423
2020,4.099139,11.9592,19.93828,27.93454
2030,4.1013,11.95994,19.93872,27.93486
2040,4.103469,11.96069,19.93917,27.93517
2050,4.105648,11.96144,19.93961,27.9355
2060,4.107837,11.96219,19.94007,27.93581
2070,4.110034,11.96294,19.94052,27.93614
2080,4.112242,11.9637,19.94097,27.93646
2090,4.114459,11.96446,19.94143,27.93679
2100,4.116685,11.96522,19.94189,27.93711
2110,4.118921,11.96599,19.94235,27.93744
2120,4.121167,11.96676,19.94281,27.93778
2130,4.123421,11.96754,19.94328,27.93811
2140,4.125685,11.96832,19.94374,27.93844
2150,4.127958,11.9691,19.94421,27.93878
2160,4.130241,11.96989,19.94469,27.93911
2170,4.132533,11.97068,19.94516,27.93945
2180,4.134835,11.97147,19.94563,27.93979
2190,4.137145,11.97227,19.94611,27.94013
2200,4.139465,11.97307,19.9466,27.94048
2210,4.141794,11.97388,19.94708,27.94082
2220,4.144132,11.97468,19.94756,27.94117
2230,4.14648,11.9755,19.94805,27.94151
2240,4.148837,11.97631,19.94854,27.94186
2250,4.151203,11.97713,19.94903,27.94221
2260,4.153578,11.97795,19.94953,27.94257
2270,4.155962,11.97878,19.95002,27.94292
2280,4.158356,11.97961,19.95052,27.94328
2290,4.160758,11.98044,19.95102,27.94363
2300,4.16317,11.98128,19.95152,27.944
2310,4.165591,11.98212,19.95203,27.94436
2320,4.168021,11.98297,19.95254,27.94472
2330,4.17046,11.98381,19.95304,27.94508
2340,4.172908,11.98466,19.95356,27.94545
2350,4.175365,11.98552,19.95407,27.94581
2360,4.177831,11.98638,19.95459,27.94618
2370,4.180306,11.98724,19.9551,27.94655
2380,4.18279,11.98811,19.95562,27.94692
2390,4.185283,11.98898,19.95614,27.9473
2400,4.187786,11.98985,19.95667,27.94767
2410,4.190296,11.99072,19.9572,27.94805
2420,4.192816,11.9916,19.95772,27.94842
2430,4.195345,11.99249,19.95825,27.9488
2440,4.197883,11.99337,19.95879,27.94918
2450,4.200429,11.99426,19.95932,27.94956
2460,4.202985,11.99516,19.95986,27.94995
2470,4.205549,11.99606,19.9604,27.95033
2480,4.208122,11.99696,19.96094,27.95072
2490,4.210704,11.99786,19.96148,27.95111
2500,4.213295,11.99877,19.96203,27.9515
2510,4.215894,11.99969,19.96258,27.95189
2520,4.218503,12.0006,19.96313,27.95228
2530,4.221119,12.00152,19.96368,27.95268
2540,4.223746,12.00244,19.96424,27.95307
2550,4.226379,12.00337,19.96479,27.95347
2560,4.229023,12.0043,19.96535,27.95387
2570,4.231675,12.00523,19.96591,27.95427
2580,4.234335,12.00617,19.96648,27.95467
2590,4.237004,12.00711,19.96704,27.95508
2600,4.239682,12.00805,19.96761,27.95548
2610,4.242368,12.009,19.96818,27.95589
2620,4.245064,12.00995,19.96875,27.9563
2630,4.247767,12.01091,19.96933,27.95671
2640,4.250479,12.01187,19.9699,27.95712
2650,4.2532,12.01283,19.97048,27.95753
2660,4.25593,12.01379,19.97106,27.95795
2670,4.258667,12.01476,19.97165,27.95836
2680,4.261414,12.01574,19.97223,27.95878
2690,4.264169,12.01671,19.97282,27.9592
2700,4.266932,12.01769,19.97341,27.95962
2710,4.269703,12.01868,19.974,27.96004
2720,4.272483,12.01966,19.97459,27.96047
2730,4.275272,12.02065,19.97519,27.9609
2740,4.278069,12.02165,19.97579,27.96132
2750,4.280874,12.02264,19.97639,27.96175
2760,4.283688,12.02365,19.97699,27.96218
2770,4.28651,12.02465,19.97759,27.96261
2780,4.28934,12.02566,19.9782,27.96305
2790,4.292179,12.02667,19.97881,27.96348
2800,4.295026,12.02769,19.97942,27.96392
2810,4.297881,12.02871,19.98003,27.96436
2820,4.300745,12.02973,19.98065,27.9648
2830,4.303617,12.03076,19.98127,27.96524
2840,4.306497,12.03179,19.98189,27.96568
2850,4.309385,12.03282,19.98251,27.96613
2860,4.312282,12.03385,19.98313,27.96657
2870,4.315187,12.03489,19.98376,27.96702
2880,4.318099,12.03594,19.98439,27.96747
2890,4.32102,12.03699,19.98502,27.96792
2900,4.323949,12.03804,19.98565,27.96837
2910,4.326887,12.03909,19.98629,27.96883
2920,4.329832,12.04015,19.98692,27.96928
2930,4.332786,12.04121,19.98756,27.96974
2940,4.335747,12.04227,19.9882,27.9702
2950,4.338717,12.04334,19.98885,27.97066
2960,4.341694,12.04442,19.98949,27.97112
2970,4.34468,12.04549,19.99014,27.97158
2980,4.347674,12.04657,19.99079,27.97205
2990,4.350675,12.04765,19.99144,27.97251
3000,4.353685,12.04874,19.9921,27.97298
3010,4.356702,12.04983,19.99275,27.97345
3020,4.359728,12.05092,19.99341,27.97392
3030,4.362762,12.05202,19.99407,27.97439
3040,4.365803,12.05312,19.99474,27.97486
3050,4.368852,12.05422,19.9954,27.97534
3060,4.371909,12.05533,19.99607,27.97582
3070,4.374974,12.05644,19.99674,27.9763
3080,4.378047,12.05756,19.99741,27.97678
3090,4.381128,12.05867,19.99809,27.97726
3100,4.384216,12.05979,19.99876,27.97774
3110,4.387312,12.06092,19.99944,27.97823
3120,4.390416,12.06205,20.00012,27.97871
3130,4.393528,12.06318,20.0008,27.9792
3140,4.396647,12.06431,20.00149,27.97969
3150,4.399775,12.06545,20.00217,27.98018
3160,4.40291,12.0666,20.00286,27.98067
3170,4.406053,12.06774,20.00356,27.98117
3180,4.409204,12.06889,20.00425,27.98166
3190,4.412361,12.07005,20.00494,27.98216
3200,4.415526,12.0712,20.00564,27.98266
3210,4.4187,12.07236,20.00634,27.98316
3220,4.42188,12.07353,20.00704,27.98366
3230,4.425069,12.07469,20.00775,27.98417
3240,4.428265,12.07586,20.00845,27.98467
3250,4.431469,12.07704,20.00916,27.98518
3260,4.43468,12.07822,20.00987,27.98568
3270,4.437899,12.0794,20.01059,27.98619
3280,4.441125,12.08058,20.0113,27.9867
3290,4.444358,12.08177,20.01202,27.98722
3300,4.4476,12.08296,20.01274,27.98773
3310,4.450848,12.08415,20.01346,27.98824
3320,4.454104,12.08535,20.01418,27.98876
3330,4.457368,12.08655,20.01491,27.98928
3340,4.460639,12.08776,20.01563,27.9898
3350,4.463917,12.08897,20.01637,27.99032
3360,4.467203,12.09018,20.0171,27.99085
3370,4.470496,12.0914,20.01783,27.99137
3380,4.473796,12.09262,20.01857,27.9919
3390,4.477104,12.09384,20.01931,27.99243
3400,4.480419,12.09507,20.02005,27.99296
3410,4.483742,12.0963,20.02079,27.99349
3420,4.487071,12.09753,20.02153,27.99402
3430,4.490408,12.09877,20.02228,27.99456
3440,4.493752,12.10001,20.02303,27.99509
3450,4.497104,12.10125,20.02378,27.99563
3460,4.500463,12.1025,20.02454,27.99617
3470,4.503829,12.10375,20.02529,27.99671
3480,4.507201,12.105,20.02605,27.99725
3490,4.510581,12.10626,20.02681,27.9978
3500,4.513968,12.10752,20.02757,27.99834
3510,4.517363,12.10879,20.02834,27.99889
3520,4.520765,12.11006,20.0291,27.99944
3530,4.524174,12.11133,20.02987,27.99998
3540,4.527589,12.1126,20.03064,28.00054
3550,4.531012,12.11388,20.03141,28.00109
3560,4.534442,12.11516,20.03219,28.00164
3570,4.537879,12.11645,20.03297,28.0022
3580,4.541323,12.11774,20.03375,28.00276
3590,4.544774,12.11903,20.03453,28.00332
3600,4.548232,12.12033,20.03531,28.00388
3610,4.551697,12.12163,20.0361,28.00444
3620,4.555169,12.12293,20.03689,28.00501
3630,4.558648,12.12424,20.03768,28.00557
3640,4.562133,12.12555,20.03847,28.00614
3650,4.565627,12.12686,20.03926,28.00671
3660,4.569126,12.12818,20.04006,28.00727
3670,4.572632,12.1295,20.04086,28.00785
3680,4.576146,12.13082,20.04166,28.00842
3690,4.579666,12.13215,20.04247,28.009
3700,4.583192,12.13348,20.04327,28.00957
3710,4.586727,12.13481,20.04408,28.01015
3720,4.590267,12.13615,20.04489,28.01073
3730,4.593815,12.13749,20.0457,28.01131
3740,4.597369,12.13884,20.04651,28.01189
3750,4.60093,12.14018,20.04733,28.01248
3760,4.604498,12.14153,20.04815,28.01306
3770,4.608072,12.14289,20.04897,28.01365
3780,4.611653,12.14425,20.04979,28.01424
3790,4.615241,12.14561,20.05062,28.01483
3800,4.618835,12.14697,20.05144,28.01542
3810,4.622437,12.14834,20.05227,28.01601
3820,4.626045,12.14971,20.0531,28.01661
3830,4.629659,12.15109,20.05394,28.0172
3840,4.63328,12.15247,20.05477,28.0178
3850,4.636908,12.15385,20.05561,28.0184
3860,4.640542,12.15524,20.05645,28.019
3870,4.644183,12.15663,20.05729,28.01961
3880,4.64783,12.15802,20.05813,28.02021
3890,4.651484,12.15941,20.05898,28.02082
3900,4.655145,12.16081,20.05983,28.02142
3910,4.658812,12.16222,20.06068,28.02203
3920,4.662485,12.16362,20.06153,28.02264
3930,4.666165,12.16503,20.06239,28.02325
3940,4.669851,12.16645,20.06324,28.02387
3950,4.673544,12.16786,20.0641,28.02448
3960,4.677243,12.16928,20.06496,28.0251
3970,4.680949,12.17071,20.06583,28.02571
3980,4.684661,12.17213,20.06669,28.02633
3990,4.68838,12.17356,20.06756,28.02696
4000,4.692104,12.175,20.06843,28.02758
4010,4.695836,12.17644,20.0693,28.0282
4020,4.699573,12.17788,20.07017,28.02883
4030,4.703317,12.17932,20.07105,28.02945
4040,4.707067,12.18077,20.07193,28.03008
4050,4.710824,12.18222,20.07281,28.03071
4060,4.714586,12.18367,20.07369,28.03135
4070,4.718355,12.18513,20.07458,28.03198
4080,4.722131,12.18659,20.07546,28.03262
4090,4.725912,12.18806,20.07635,28.03325
4100,4.7297,12.18952,20.07724,28.03389
4110,4.733494,12.191,20.07813,28.03453
4120,4.737294,12.19247,20.07903,28.03517
4130,4.7411,12.19395,20.07993,28.03582
4140,4.744912,12.19543,20.08083,28.03646
4150,4.748731,12.19691,20.08173,28.03711
4160,4.752556,12.1984,20.08263,28.03775
4170,4.756386,12.19989,20.08354,28.0384
4180,4.760223,12.20139,20.08445,28.03905
4190,4.764066,12.20289,20.08536,28.0397
4200,4.767915,12.20439,20.08627,28.04036
4210,4.77177,12.2059,20.08718,28.04101
4220,4.775632,12.2074,20.0881,28.04167
4230,4.779499,12.20892,20.08902,28.04232
4240,4.783372,12.21043,20.08994,28.04299
4250,4.787251,12.21195,20.09086,28.04365
4260,4.791136,12.21347,20.09179,28.04431
4270,4.795028,12.215,20.09272,28.04497
4280,4.798924,12.21653,20.09365,28.04564
4290,4.802828,12.21806,20.09458,28.04631
4300,4.806736,12.2196,20.09551,28.04698
4310,4.810652,12.22114,20.09645,28.04765
4320,4.814572,12.22268,20.09739,28.04832
4330,4.818499,12.22422,20.09833,28.04899
4340,4.822432,12.22577,20.09927,28.04967
4350,4.82637,12.22733,20.10021,28.05035
4360,4.830314,12.22888,20.10116,28.05102
4370,4.834264,12.23044,20.10211,28.0517
4380,4.83822,12.232,20.10306,28.05238
4390,4.842181,12.23357,20.10401,28.05306
4400,4.846149,12.23514,20.10497,28.05375
4410,4.850122,12.23671,20.10592,28.05444
4420,4.854101,12.23829,20.10688,28.05512
4430,4.858086,12.23987,20.10784,28.05581
4440,4.862076,12.24145,20.10881,28.0565
4450,4.866072,12.24304,20.10977,28.0572
4460,4.870073,12.24463,20.11074,28.05789
4470,4.874081,12.24622,20.11171,28.05858
4480,4.878094,12.24782,20.11268,28.05928
4490,4.882113,12.24942,20.11366,28.05998
4500,4.886138,12.25102,20.11463,28.06068
4510,4.890167,12.25263,20.11561,28.06138
4520,4.894204,12.25424,20.11659,28.06208
4530,4.898245,12.25585,20.11757,28.06279
4540,4.902291,12.25747,20.11856,28.0635
4550,4.906344,12.25909,20.11954,28.0642
4560,4.910402,12.26071,20.12053,28.06491
4570,4.914466,12.26234,20.12153,28.06562
4580,4.918534,12.26397,20.12252,28.06633
4590,4.922609,12.2656,20.12351,28.06705
4600,4.926689,12.26724,20.12451,28.06776
4610,4.930775,12.26888,20.12551,28.06848
4620,4.934865,12.27052,20.12651,28.06919
4630,4.938962,12.27217,20.12752,28.06992
4640,4.943065,12.27382,20.12852,28.07064
4650,4.947171,12.27547,20.12953,28.07136
4660,4.951284,12.27713,20.13054,28.07208
4670,4.955402,12.27879,20.13155,28.07281
4680,4.959526,12.28045,20.13257,28.07354
4690,4.963655,12.28212,20.13358,28.07427
4700,4.96779,12.28379,20.1346,28.075
4710,4.971929,12.28546,20.13562,28.07573
4720,4.976074,12.28714,20.13665,28.07646
4730,4.980224,12.28882,20.13767,28.0772
4740,4.98438,12.2905,20.1387,28.07793
4750,4.988541,12.29219,20.13973,28.07867
4760,4.992707,12.29388,20.14076,28.07941
4770,4.996879,12.29557,20.14179,28.08015
4780,5.001055,12.29727,20.14283,28.08089
4790,5.005238,12.29897,20.14387,28.08164
4800,5.009425,12.30067,20.14491,28.08239
4810,5.013617,12.30238,20.14595,28.08313
4820,5.017814,12.30409,20.14699,28.08388
4830,5.022018,12.3058,20.14804,28.08463
4840,5.026226,12.30752,20.14909,28.08538
4850,5.030439,12.30924,20.15014,28.08614
4860,5.034657,12.31096,20.15119,28.08689
4870,5.038881,12.31269,20.15224,28.08765
4880,5.043109,12.31442,20.1533,28.0884
4890,5.047343,12.31615,20.15436,28.08916
4900,5.051582,12.31789,20.15542,28.08992
4910,5.055826,12.31963,20.15648,28.09068
4920,5.060076,12.32137,20.15755,28.09145
4930,5.06433,12.32312,20.15862,28.09221
4940,5.068588,12.32487,20.15968,28.09298
4950,5.072852,12.32662,20.16076,28.09375
4960,5.077122,12.32837,20.16183,28.09452
4970,5.081396,12.33013,20.16291,28.09529
4980,5.085675,12.3319,20.16398,28.09607
4990,5.089959,12.33366,20.16506,28.09684
5000,5.094249,12.33543,20.16615,28.09762
5010,5.098543,12.33721,20.16723,28.0984
5020,5.102841,12.33898,20.16832,28.09918
5030,5.107146,12.34076,20.1694,28.09996
5040,5.111455,12.34254,20.1705,28.10074
5050,5.115769,12.34433,20.17159,28.10152
5060,5.120088,12.34612,20.17268,28.10231
5070,5.124412,12.34791,20.17378,28.1031
5080,5.12874,12.3497,20.17488,28.10389
5090,5.133073,12.3515,20.17598,28.10468
5100,5.137411,12.35331,20.17708,28.10547
5110,5.141755,12.35511,20.17819,28.10626
5120,5.146102,12.35692,20.17929,28.10706
5130,5.150455,12.35873,20.1804,28.10785
5140,5.154812,12.36055,20.18152,28.10865
5150,5.159175,12.36237,20.18263,28.10945
5160,5.163542,12.36419,20.18374,28.11025
5170,5.167914,12.36601,20.18486,28.11105
5180,5.17229,12.36784,20.18599,28.11186
5190,5.176672,12.36967,20.18711,28.11267
5200,5.181058,12.37151,20.18823,28.11347
5210,5.185448,12.37335,20.18936,28.11428
5220,5.189844,12.37519,20.19049,28.11509
5230,5.194244,12.37703,20.19162,28.1159
5240,5.198649,12.37888,20.19275,28.11672
5250,5.203059,12.38073,20.19388,28.11753
5260,5.207473,12.38259,20.19502,28.11835
5270,5.211892,12.38444,20.19616,28.11917
5280,5.216315,12.3863,20.1973,28.11998
5290,5.220744,12.38817,20.19844,28.12081
5300,5.225176,12.39004,20.19959,28.12163
5310,5.229613,12.39191,20.20074,28.12245
5320,5.234056,12.39378,20.20189,28.12328
5330,5.238502,12.39566,20.20304,28.1241
5340,5.242953,12.39754,20.20419,28.12494
5350,5.247408,12.39942,20.20535,28.12576
5360,5.251869,12.40131,20.2065,28.12659
5370,5.256333,12.4032,20.20766,28.12743
5380,5.260802,12.40509,20.20882,28.12826
5390,5.265276,12.40699,20.20999,28.1291
5400,5.269754,12.40889,20.21115,28.12994
5410,5.274237,12.41079,20.21232,28.13078
5420,5.278724,12.4127,20.21349,28.13161
5430,5.283216,12.41461,20.21466,28.13246
5440,5.287712,12.41652,20.21584,28.1333
5450,5.292212,12.41844,20.21702,28.13415
5460,5.296717,12.42035,20.21819,28.13499
5470,5.301226,12.42228,20.21938,28.13584
5480,5.305739,12.4242,20.22056,28.13669
5490,5.310258,12.42613,20.22174,28.13754
5500,5.31478,12.42806,20.22293,28.1384
5510,5.319307,12.43,20.22412,28.13925
5520,5.323839,12.43194,20.22531,28.14011
5530,5.328374,12.43388,20.2265,28.14096
5540,5.332914,12.43582,20.2277,28.14182
5550,5.337458,12.43777,20.2289,28.14268
5560,5.342006,12.43972,20.2301,28.14355
5570,5.346559,12.44168,20.2313,28.14441
5580,5.351116,12.44363,20.2325,28.14528
5590,5.355678,12.44559,20.23371,28.14614
5600,5.360243,12.44756,20.23491,28.14701
5610,5.364814,12.44953,20.23612,28.14788
5620,5.369388,12.4515,20.23734,28.14875
5630,5.373966,12.45347,20.23855,28.14963
5640,5.378548,12.45545,20.23977,28.1505
5650,5.383136,12.45743,20.24098,28.15138
5660,5.387727,12.45941,20.24221,28.15226
5670,5.392323,12.4614,20.24343,28.15313
5680,5.396921,12.46339,20.24465,28.15401
5690,5.401525,12.46538,20.24588,28.15489
5700,5.406132,12.46737,20.24711,28.15578
5710,5.410745,12.46937,20.24833,28.15667
5720,5.41536,12.47138,20.24957,28.15755
5730,5.419981,12.47338,20.2508,28.15844
5740,5.424605,12.47539,20.25204,28.15933
5750,5.429234,12.4774,20.25328,28.16022
5760,5.433866,12.47942,20.25452,28.16111
5770,5.438502,12.48144,20.25577,28.16201
5780,5.443143,12.48346,20.25701,28.1629
5790,5.447788,12.48548,20.25826,28.1638
5800,5.452436,12.48751,20.25951,28.1647
5810,5.457089,12.48954,20.26076,28.1656
5820,5.461746,12.49157,20.26201,28.1665
5830,5.466407,12.49361,20.26327,28.1674
5840,5.471072,12.49565,20.26453,28.16831
5850,5.475741,12.49769,20.26579,28.16922
5860,5.480414,12.49974,20.26705,28.17012
5870,5.48509,12.50179,20.26831,28.17103
5880,5.489771,12.50384,20.26958,28.17194
5890,5.494456,12.5059,20.27085,28.17286
5900,5.499145,12.50796,20.27212,28.17377
5910,5.503837,12.51002,20.27339,28.17468
5920,5.508534,12.51209,20.27466,28.1756
5930,5.513235,12.51416,20.27594,28.17652
5940,5.51794,12.51623,20.27722,28.17744
5950,5.522648,12.5183,20.2785,28.17836
5960,5.52736,12.52038,20.27978,28.17929
5970,5.532076,12.52246,20.28107,28.18021
5980,5.536797,12.52455,20.28235,28.18114
5990,5.54152,12.52664,20.28364,28.18206
6000,5.546247,12.52873,20.28493,28.18299
6010,5.55098,12.53082,20.28623,28.18392
6020,5.555715,12.53292,20.28753,28.18485
6030,5.560454,12.53502,20.28882,28.18579
6040,5.565197,12.53712,20.29012,28.18673
6050,5.569944,12.53923,20.29142,28.18766
6060,5.574694,12.54134,20.29272,28.1886
6070,5.57945,12.54345,20.29403,28.18954
6080,5.584208,12.54556,20.29534,28.19048
6090,5.588969,12.54768,20.29665,28.19143
6100,5.593735,12.54981,20.29796,28.19237
