interp_r,interp_d,interp_mp1,interp_mp2,interp_mp3
680,3.893632,11.86965,19.85978,27.85188
690,3.894402,11.8699,19.85993,27.85199
700,3.895182,11.87015,19.86008,27.8521
710,3.895974,11.87041,19.86024,27.85221
720,3.896776,11.87068,19.8604,27.85232
730,3.89759,11.87094,19.86055,27.85243
740,3.898415,11.87121,19.86072,27.85255
750,3.899251,11.87149,19.86088,27.85266
760,3.900098,11.87177,19.86105,27.85278
770,3.900956,11.87205,19.86121,27.8529
780,3.901824,11.87233,19.86139,27.85303
790,3.902705,11.87262,19.86156,27.85315
800,3.903595,11.87292,19.86173,27.85327
810,3.904498,11.87321,19.86191,27.8534
820,3.905411,11.87351,19.86209,27.85353
830,3.906335,11.87381,19.86227,27.85366
840,3.907269,11.87412,19.86245,27.85379
850,3.908215,11.87443,19.86264,27.85392
860,3.909172,11.87475,19.86283,27.85405
870,3.91014,11.87506,19.86302,27.85419
880,3.911119,11.87539,19.86321,27.85433
890,3.912108,11.87571,19.8634,27.85447
900,3.913109,11.87604,19.8636,27.8546
910,3.914121,11.87637,19.8638,27.85475
920,3.915143,11.87671,19.864,27.85489
930,3.916176,11.87705,19.86421,27.85504
940,3.91722,11.8774,19.86441,27.85518
950,3.918276,11.87774,19.86462,27.85533
960,3.919342,11.87809,19.86483,27.85548
970,3.920419,11.87845,19.86504,27.85563
980,3.921506,11.87881,19.86526,27.85578
990,3.922605,11.87917,19.86547,27.85594
1000,3.923715,11.87954,19.86569,27.85609
1010,3.924834,11.87991,19.86591,27.85625
1020,3.925966,11.88028,19.86613,27.85641
1030,3.927108,11.88066,19.86636,27.85657
1040,3.92826,11.88104,19.86659,27.85674
1050,3.929424,11.88142,19.86682,27.8569
1060,3.930598,11.88181,19.86705,27.85706
1070,3.931783,11.8822,19.86729,27.85723
1080,3.932979,11.8826,19.86752,27.8574
1090,3.934186,11.883,19.86776,27.85757
1100,3.935403,11.8834,19.868,27.85774
1110,3.936631,11.88381,19.86824,27.85792
1120,3.93787,11.88421,19.86849,27.85809
1130,3.939119,11.88463,19.86873,27.85827
1140,3.940379,11.88505,19.86898,27.85845
1150,3.94165,11.88547,19.86924,27.85862
1160,3.942931,11.88589,19.86949,27.85881
1170,3.944224,11.88632,19.86975,27.85899
1180,3.945527,11.88675,19.87,27.85917
1190,3.94684,11.88719,19.87027,27.85936
1200,3.948164,11.88763,19.87053,27.85955
1210,3.949499,11.88807,19.87079,27.85973
1220,3.950845,11.88852,19.87106,27.85992
1230,3.9522,11.88897,19.87133,27.86012
1240,3.953567,11.88942,19.8716,27.86031
1250,3.954945,11.88988,19.87187,27.86051
1260,3.956333,11.89034,19.87215,27.8607
1270,3.957731,11.8908,19.87243,27.8609
1280,3.95914,11.89127,19.87271,27.8611
1290,3.960559,11.89174,19.87299,27.8613
1300,3.961989,11.89222,19.87328,27.8615
1310,3.96343,11.8927,19.87356,27.86171
1320,3.964881,11.89318,19.87385,27.86192
1330,3.966342,11.89367,19.87414,27.86213
1340,3.967814,11.89416,19.87444,27.86233
1350,3.969297,11.89466,19.87473,27.86255
1360,3.97079,11.89515,19.87503,27.86276
1370,3.972293,11.89565,19.87533,27.86297
1380,3.973807,11.89616,19.87563,27.86319
1390,3.975331,11.89667,19.87594,27.8634
1400,3.976866,11.89718,19.87624,27.86362
1410,3.978411,11.8977,19.87655,27.86384
1420,3.979966,11.89822,19.87687,27.86406
1430,3.981532,11.89874,19.87718,27.86429
1440,3.983109,11.89927,19.87749,27.86451
1450,3.984695,11.8998,19.87781,27.86474
1460,3.986292,11.90033,19.87813,27.86497
1470,3.9879,11.90087,19.87845,27.8652
1480,3.989517,11.90141,19.87877,27.86543
1490,3.991145,11.90196,19.8791,27.86566
1500,3.992783,11.9025,19.87943,27.86589
1510,3.994431,11.90306,19.87976,27.86613
1520,3.99609,11.90361,19.88009,27.86637
1530,3.997759,11.90417,19.88043,27.86661
1540,3.999438,11.90474,19.88077,27.86685
1550,4.001128,11.9053,19.88111,27.86709
1560,4.002828,11.90587,19.88145,27.86733
1570,4.004537,11.90645,19.88179,27.86758
1580,4.006257,11.90703,19.88214,27.86782
1590,4.007987,11.90761,19.88249,27.86808
1600,4.009727,11.90819,19.88284,27.86832
1610,4.011478,11.90878,19.88319,27.86858
1620,4.013239,11.90938,19.88354,27.86883
1630,4.015009,11.90997,19.8839,27.86908
1640,4.01679,11.91057,19.88426,27.86934
1650,4.018581,11.91117,19.88462,27.8696
1660,4.020382,11.91178,19.88498,27.86986
1670,4.022193,11.91239,19.88535,27.87012
1680,4.024015,11.91301,19.88572,27.87038
1690,4.025846,11.91363,19.88609,27.87065
1700,4.027687,11.91425,19.88646,27.87091
1710,4.029539,11.91487,19.88684,27.87118
1720,4.0314,11.9155,19.88721,27.87145
1730,4.033271,11.91613,19.88759,27.87172
1740,4.035152,11.91677,19.88797,27.87199
1750,4.037044,11.91741,19.88836,27.87226
1760,4.038944,11.91805,19.88874,27.87254
1770,4.040855,11.9187,19.88913,27.87281
1780,4.042777,11.91935,19.88952,27.87309
1790,4.044707,11.92001,19.88991,27.87337
1800,4.046648,11.92066,19.89031,27.87365
1810,4.048598,11.92132,19.89071,27.87394
1820,4.050559,11.92199,19.8911,27.87422
1830,4.052529,11.92266,19.8915,27.87451
1840,4.05451,11.92333,19.8919,27.87479
1850,4.056499,11.92401,19.89231,27.87508
1860,4.058499,11.92469,19.89272,27.87537
1870,4.060509,11.92537,19.89313,27.87566
1880,4.062528,11.92606,19.89354,27.87596
1890,4.064557,11.92675,19.89395,27.87626
1900,4.066596,11.92744,19.89437,27.87655
1910,4.068645,11.92814,19.89479,27.87685
1920,4.070703,11.92884,19.89521,27.87715
1930,4.072772,11.92955,19.89563,27.87745
1940,4.074849,11.93026,19.89606,27.87776
1950,4.076936,11.93097,19.89648,27.87806
1960,4.079033,11.93168,19.89691,27.87837
1970,4.08114,11.9324,19.89734,27.87867
1980,4.083256,11.93313,19.89778,27.87898
1990,4.085382,11.93385,19.89821,27.87929
2000,4.087517,11.93458,19.89865,27.87961
2010,4.089662,11.93532,19.89909,27.87992
2020,4.091816,11.93606,19.89954,27.88024
2030,4.093981,11.9368,19.89998,27.88055
2040,4.096154,11.93754,19.90042,27.88087
2050,4.098338,11.93829,19.90088,27.8812
2060,4.10053,11.93904,19.90133,27.88152
2070,4.102733,11.9398,19.90178,27.88184
2080,4.104944,11.94056,19.90224,27.88216
2090,4.107165,11.94132,19.90269,27.88249
2100,4.109396,11.94209,19.90315,27.88282
2110,4.111635,11.94286,19.90361,27.88315
2120,4.113885,11.94363,19.90408,27.88348
2130,4.116144,11.94441,19.90454,27.88381
2140,4.118412,11.94519,19.90502,27.88415
2150,4.120689,11.94598,19.90548,27.88449
2160,4.122976,11.94676,19.90596,27.88482
2170,4.125273,11.94756,19.90643,27.88516
2180,4.127578,11.94835,19.90691,27.8855
2190,4.129893,11.94915,19.90739,27.88584
2200,4.132217,11.94995,19.90787,27.88618
2210,4.134551,11.95076,19.90835,27.88653
2220,4.136893,11.95157,19.90884,27.88688
2230,4.139245,11.95238,19.90933,27.88723
2240,4.141606,11.9532,19.90982,27.88758
2250,4.143977,11.95402,19.91031,27.88793
2260,4.146356,11.95484,19.91081,27.88828
2270,4.148745,11.95567,19.9113,27.88864
2280,4.151143,11.9565,19.9118,27.88899
2290,4.15355,11.95734,19.9123,27.88935
2300,4.155966,11.95818,19.91281,27.88971
2310,4.158391,11.95902,19.91331,27.89007
2320,4.160825,11.95987,19.91382,27.89043
2330,4.163269,11.96071,19.91433,27.8908
2340,4.165721,11.96157,19.91484,27.89116
2350,4.168183,11.96242,19.91536,27.89153
2360,4.170653,11.96328,19.91587,27.8919
2370,4.173133,11.96415,19.9164,27.89227
2380,4.175622,11.96502,19.91691,27.89264
2390,4.178119,11.96589,19.91744,27.89302
2400,4.180625,11.96676,19.91796,27.89339
2410,4.183141,11.96764,19.91849,27.89377
2420,4.185665,11.96852,19.91902,27.89415
2430,4.188199,11.96941,19.91955,27.89453
2440,4.190742,11.97029,19.92008,27.89491
2450,4.193292,11.97119,19.92062,27.89529
2460,4.195852,11.97208,19.92116,27.89568
2470,4.198421,11.97298,19.9217,27.89606
2480,4.200999,11.97389,19.92225,27.89645
2490,4.203586,11.97479,19.92279,27.89684
2500,4.206181,11.9757,19.92334,27.89723
2510,4.208785,11.97662,19.92388,27.89762
2520,4.211398,11.97754,19.92444,27.89802
2530,4.214019,11.97846,19.92499,27.89841
2540,4.21665,11.97938,19.92554,27.89881
2550,4.21929,11.98031,19.9261,27.89921
2560,4.221937,11.98124,19.92666,27.89961
2570,4.224594,11.98218,19.92723,27.90001
2580,4.227258,11.98312,19.92779,27.90041
2590,4.229933,11.98406,19.92836,27.90082
2600,4.232615,11.98501,19.92893,27.90122
2610,4.235307,11.98596,19.9295,27.90163
2620,4.238006,11.98691,19.93007,27.90204
2630,4.240714,11.98786,19.93065,27.90245
2640,4.243431,11.98883,19.93122,27.90286
2650,4.246157,11.98979,19.9318,27.90328
2660,4.24889,11.99076,19.93239,27.90369
2670,4.251633,11.99173,19.93297,27.90411
2680,4.254384,11.9927,19.93356,27.90453
2690,4.257144,11.99368,19.93414,27.90495
2700,4.259912,11.99466,19.93473,27.90537
2710,4.262688,11.99565,19.93533,27.90579
2720,4.265473,11.99664,19.93592,27.90622
2730,4.268267,11.99763,19.93652,27.90665
2740,4.271069,11.99862,19.93712,27.90708
2750,4.273879,11.99963,19.93772,27.90751
2760,4.276697,12.00063,19.93832,27.90794
2770,4.279524,12.00164,19.93893,27.90837
2780,4.282359,12.00265,19.93954,27.9088
2790,4.285203,12.00366,19.94015,27.90924
2800,4.288055,12.00468,19.94076,27.90968
2810,4.290915,12.0057,19.94138,27.91012
2820,4.293784,12.00672,19.94199,27.91056
2830,4.29666,12.00775,19.94261,27.911
2840,4.299545,12.00878,19.94323,27.91145
2850,4.302439,12.00982,19.94385,27.91189
2860,4.30534,12.01086,19.94448,27.91234
2870,4.308249,12.0119,19.94511,27.91278
2880,4.311168,12.01294,19.94574,27.91323
2890,4.314093,12.01399,19.94637,27.91368
2900,4.317027,12.01505,19.947,27.91414
2910,4.31997,12.0161,19.94764,27.91459
2920,4.32292,12.01716,19.94828,27.91505
2930,4.325879,12.01823,19.94892,27.91551
2940,4.328845,12.01929,19.94956,27.91597
2950,4.331819,12.02036,19.95021,27.91643
2960,4.334802,12.02144,19.95085,27.91689
2970,4.337792,12.02252,19.9515,27.91735
2980,4.340792,12.0236,19.95215,27.91782
2990,4.343798,12.02468,19.95281,27.91829
3000,4.346813,12.02577,19.95346,27.91875
3010,4.349835,12.02686,19.95412,27.91922
3020,4.352866,12.02796,19.95478,27.9197
3030,4.355905,12.02906,19.95545,27.92017
3040,4.358952,12.03016,19.95611,27.92064
3050,4.362005,12.03126,19.95678,27.92112
3060,4.365067,12.03237,19.95745,27.9216
3070,4.368138,12.03349,19.95812,27.92208
3080,4.371216,12.0346,19.95879,27.92256
3090,4.374301,12.03572,19.95946,27.92304
3100,4.377395,12.03685,19.96014,27.92352
3110,4.380497,12.03798,19.96082,27.92401
3120,4.383605,12.03911,19.9615,27.9245
3130,4.386722,12.04024,19.96219,27.92499
3140,4.389846,12.04138,19.96287,27.92548
3150,4.392979,12.04252,19.96356,27.92597
3160,4.396119,12.04366,19.96425,27.92646
3170,4.399267,12.04481,19.96494,27.92696
3180,4.402422,12.04596,19.96564,27.92746
3190,4.405586,12.04712,19.96634,27.92795
3200,4.408757,12.04828,19.96704,27.92846
3210,4.411935,12.04944,19.96774,27.92895
3220,4.415121,12.05061,19.96844,27.92946
3230,4.418314,12.05177,19.96915,27.92996
3240,4.421516,12.05295,19.96985,27.93047
3250,4.424725,12.05412,19.97056,27.93098
3260,4.427941,12.0553,19.97128,27.93149
3270,4.431165,12.05649,19.97199,27.932
3280,4.434397,12.05767,19.97271,27.93251
3290,4.437634,12.05887,19.97343,27.93302
3300,4.440881,12.06006,19.97414,27.93354
3310,4.444135,12.06126,19.97487,27.93405
3320,4.447397,12.06246,19.97559,27.93457
3330,4.450665,12.06366,19.97632,27.93509
3340,4.453942,12.06487,19.97705,27.93561
3350,4.457225,12.06608,19.97778,27.93613
3360,4.460516,12.0673,19.97851,27.93666
3370,4.463814,12.06851,19.97925,27.93719
3380,4.46712,12.06974,19.97999,27.93771
3390,4.470432,12.07096,19.98073,27.93824
3400,4.473753,12.07219,19.98147,27.93877
3410,4.47708,12.07342,19.98222,27.9393
3420,4.480415,12.07466,19.98296,27.93984
3430,4.483757,12.0759,19.98371,27.94037
3440,4.487107,12.07714,19.98446,27.94091
3450,4.490464,12.07839,19.98521,27.94145
3460,4.493828,12.07964,19.98597,27.94199
3470,4.497199,12.08089,19.98672,27.94253
3480,4.500577,12.08215,19.98749,27.94308
3490,4.503963,12.08341,19.98825,27.94362
3500,4.507355,12.08467,19.98901,27.94417
3510,4.510755,12.08594,19.98978,27.94472
3520,4.514161,12.08721,19.99054,27.94526
3530,4.517575,12.08848,19.99131,27.94582
3540,4.520997,12.08976,19.99208,27.94637
3550,4.524425,12.09104,19.99286,27.94692
3560,4.52786,12.09233,19.99364,27.94748
3570,4.531302,12.09362,19.99442,27.94804
3580,4.534751,12.09491,19.9952,27.9486
3590,4.538208,12.0962,19.99598,27.94916
3600,4.541671,12.0975,19.99677,27.94972
3610,4.545142,12.0988,19.99755,27.95028
3620,4.548619,12.10011,19.99835,27.95085
3630,4.552103,12.10142,19.99914,27.95141
3640,4.555594,12.10273,19.99993,27.95198
3650,4.559092,12.10405,20.00072,27.95255
3660,4.562597,12.10537,20.00152,27.95312
3670,4.566109,12.10669,20.00233,27.95369
3680,4.569627,12.10802,20.00313,27.95427
3690,4.573153,12.10934,20.00393,27.95485
3700,4.576685,12.11068,20.00474,27.95542
3710,4.580224,12.11201,20.00555,27.956
3720,4.58377,12.11336,20.00636,27.95658
3730,4.587323,12.1147,20.00717,27.95716
3740,4.590882,12.11604,20.00799,27.95774
3750,4.594449,12.1174,20.00881,27.95833
3760,4.598022,12.11875,20.00963,27.95892
3770,4.601603,12.12011,20.01045,27.95951
3780,4.605189,12.12147,20.01127,27.9601
3790,4.608782,12.12283,20.0121,27.96069
3800,4.612381,12.1242,20.01293,27.96128
3810,4.615988,12.12557,20.01376,27.96188
3820,4.619601,12.12695,20.01459,27.96247
3830,4.623221,12.12832,20.01543,27.96307
3840,4.626847,12.12971,20.01627,27.96367
3850,4.63048,12.13109,20.0171,27.96427
3860,4.63412,12.13248,20.01794,27.96487
3870,4.637767,12.13387,20.01879,27.96548
3880,4.641419,12.13527,20.01963,27.96608
3890,4.645079,12.13667,20.02048,27.96669
3900,4.648745,12.13807,20.02133,27.9673
3910,4.652416,12.13947,20.02218,27.9679
3920,4.656096,12.14088,20.02304,27.96852
3930,4.659781,12.14229,20.02389,27.96913
3940,4.663473,12.14371,20.02475,27.96974
3950,4.667171,12.14513,20.02561,27.97036
3960,4.670876,12.14655,20.02648,27.97098
3970,4.674586,12.14798,20.02734,27.9716
3980,4.678304,12.14941,20.02821,27.97222
3990,4.682028,12.15084,20.02908,27.97284
4000,4.685757,12.15228,20.02995,27.97346
4010,4.689494,12.15372,20.03082,27.97409
4020,4.693237,12.15516,20.0317,27.97472
4030,4.696986,12.15661,20.03258,27.97535
4040,4.700742,12.15806,20.03345,27.97598
4050,4.704504,12.15951,20.03434,27.97661
4060,4.708272,12.16097,20.03522,27.97724
4070,4.712046,12.16243,20.03611,27.97788
4080,4.715827,12.16389,20.037,27.97851
4090,4.719614,12.16536,20.03789,27.97915
4100,4.723407,12.16683,20.03878,27.97979
4110,4.727206,12.16831,20.03968,27.98043
4120,4.731011,12.16979,20.04057,27.98107
4130,4.734824,12.17127,20.04147,27.98172
4140,4.738641,12.17275,20.04237,27.98236
4150,4.742465,12.17424,20.04328,27.98301
4160,4.746295,12.17573,20.04418,27.98366
4170,4.750132,12.17722,20.04509,27.98431
4180,4.753974,12.17872,20.046,27.98496
4190,4.757823,12.18022,20.04691,27.98561
4200,4.761676,12.18173,20.04783,27.98627
4210,4.765537,12.18324,20.04874,27.98692
4220,4.769403,12.18475,20.04966,27.98759
4230,4.773275,12.18626,20.05058,27.98824
4240,4.777154,12.18778,20.0515,27.9889
4250,4.781039,12.18931,20.05243,27.98956
4260,4.78493,12.19083,20.05336,27.99023
4270,4.788826,12.19236,20.05428,27.99089
4280,4.792729,12.19389,20.05522,27.99156
4290,4.796637,12.19543,20.05615,27.99223
4300,4.800551,12.19696,20.05709,27.9929
4310,4.804471,12.19851,20.05802,27.99357
4320,4.808398,12.20005,20.05896,27.99425
4330,4.81233,12.2016,20.05991,27.99492
4340,4.816268,12.20315,20.06085,27.9956
4350,4.820211,12.20471,20.0618,27.99627
4360,4.824162,12.20627,20.06274,27.99696
4370,4.828116,12.20783,20.06369,27.99764
4380,4.832078,12.2094,20.06465,27.99832
4390,4.836045,12.21097,20.0656,27.999
4400,4.840017,12.21254,20.06656,27.99969
4410,4.843996,12.21411,20.06752,28.00037
4420,4.84798,12.21569,20.06848,28.00106
4430,4.85197,12.21728,20.06944,28.00175
4440,4.855967,12.21886,20.07041,28.00245
4450,4.859967,12.22045,20.07137,28.00314
4460,4.863975,12.22205,20.07235,28.00383
4470,4.867988,12.22364,20.07331,28.00453
4480,4.872006,12.22524,20.07429,28.00523
4490,4.87603,12.22684,20.07526,28.00593
4500,4.88006,12.22845,20.07624,28.00663
4510,4.884095,12.23006,20.07722,28.00733
4520,4.888137,12.23167,20.07821,28.00804
4530,4.892183,12.23329,20.07919,28.00874
4540,4.896235,12.23491,20.08018,28.00945
4550,4.900293,12.23653,20.08117,28.01016
4560,4.904356,12.23816,20.08216,28.01087
4570,4.908425,12.23979,20.08315,28.01159
4580,4.9125,12.24142,20.08415,28.0123
4590,4.91658,12.24306,20.08514,28.01301
4600,4.920665,12.2447,20.08615,28.01373
4610,4.924756,12.24634,20.08714,28.01445
4620,4.928853,12.24799,20.08815,28.01516
4630,4.932954,12.24964,20.08916,28.01589
4640,4.937062,12.25129,20.09017,28.01661
4650,4.941175,12.25295,20.09117,28.01734
4660,4.945292,12.25461,20.09219,28.01806
4670,4.949416,12.25627,20.0932,28.01878
4680,4.953545,12.25794,20.09422,28.01951
4690,4.95768,12.25961,20.09524,28.02024
4700,4.961818,12.26128,20.09626,28.02098
4710,4.965964,12.26296,20.09728,28.02171
4720,4.970114,12.26464,20.0983,28.02245
4730,4.97427,12.26632,20.09933,28.02318
4740,4.978431,12.26801,20.10036,28.02392
4750,4.982598,12.2697,20.10139,28.02466
4760,4.986769,12.27139,20.10242,28.0254
4770,4.990946,12.27309,20.10346,28.02614
4780,4.995128,12.27479,20.1045,28.02689
4790,4.999315,12.27649,20.10554,28.02763
4800,5.003508,12.2782,20.10658,28.02838
4810,5.007706,12.27991,20.10762,28.02913
4820,5.011909,12.28162,20.10867,28.02988
4830,5.016116,12.28334,20.10972,28.03063
4840,5.02033,12.28506,20.11077,28.03139
4850,5.024549,12.28678,20.11182,28.03214
4860,5.028772,12.28851,20.11288,28.0329
4870,5.033001,12.29024,20.11393,28.03365
4880,5.037235,12.29197,20.11499,28.03441
4890,5.041475,12.29371,20.11605,28.03517
4900,5.045718,12.29544,20.11711,28.03593
4910,5.049967,12.29719,20.11818,28.0367
4920,5.054222,12.29893,20.11925,28.03746
4930,5.058482,12.30068,20.12032,28.03823
4940,5.062746,12.30244,20.12139,28.039
4950,5.067015,12.30419,20.12246,28.03977
4960,5.07129,12.30595,20.12354,28.04054
4970,5.07557,12.30772,20.12461,28.04131
4980,5.079854,12.30948,20.1257,28.04209
4990,5.084143,12.31125,20.12678,28.04287
5000,5.088438,12.31302,20.12786,28.04364
5010,5.092737,12.3148,20.12895,28.04443
5020,5.097042,12.31658,20.13003,28.04521
5030,5.101351,12.31836,20.13112,28.04599
5040,5.105665,12.32015,20.13222,28.04677
5050,5.109984,12.32194,20.13331,28.04756
5060,5.114308,12.32373,20.13441,28.04835
5070,5.118637,12.32552,20.13551,28.04914
5080,5.122971,12.32732,20.13661,28.04992
5090,5.12731,12.32913,20.13771,28.05071
5100,5.131653,12.33093,20.13882,28.05151
5110,5.136002,12.33274,20.13993,28.05231
5120,5.140355,12.33455,20.14104,28.0531
5130,5.144712,12.33637,20.14215,28.0539
5140,5.149075,12.33819,20.14326,28.0547
5150,5.153443,12.34001,20.14438,28.0555
5160,5.157815,12.34184,20.1455,28.0563
5170,5.162192,12.34366,20.14662,28.05711
5180,5.166574,12.34549,20.14774,28.05791
5190,5.170961,12.34733,20.14886,28.05872
5200,5.175352,12.34917,20.14999,28.05953
5210,5.179748,12.35101,20.15112,28.06034
5220,5.184148,12.35285,20.15225,28.06116
5230,5.188554,12.3547,20.15338,28.06197
5240,5.192964,12.35655,20.15451,28.06278
5250,5.197379,12.35841,20.15565,28.0636
5260,5.201799,12.36027,20.15679,28.06441
5270,5.206223,12.36213,20.15793,28.06523
5280,5.210651,12.36399,20.15908,28.06606
5290,5.215085,12.36586,20.16022,28.06688
5300,5.219522,12.36773,20.16137,28.0677
5310,5.223965,12.36961,20.16252,28.06853
5320,5.228412,12.37148,20.16367,28.06936
5330,5.232863,12.37336,20.16483,28.07019
5340,5.237319,12.37525,20.16598,28.07101
5350,5.24178,12.37713,20.16714,28.07185
5360,5.246246,12.37902,20.1683,28.07268
5370,5.250715,12.38092,20.16946,28.07352
5380,5.25519,12.38281,20.17062,28.07435
5390,5.259669,12.38471,20.17179,28.07519
5400,5.264152,12.38662,20.17296,28.07603
5410,5.26864,12.38852,20.17413,28.07687
5420,5.273132,12.39043,20.1753,28.07771
5430,5.277629,12.39235,20.17648,28.07856
5440,5.28213,12.39426,20.17765,28.0794
5450,5.286635,12.39618,20.17883,28.08025
5460,5.291146,12.39811,20.18002,28.0811
5470,5.29566,12.40003,20.1812,28.08195
5480,5.300179,12.40196,20.18238,28.0828
5490,5.304703,12.40389,20.18357,28.08365
5500,5.30923,12.40583,20.18476,28.08451
5510,5.313762,12.40777,20.18595,28.08536
5520,5.318298,12.40971,20.18714,28.08622
5530,5.322839,12.41165,20.18834,28.08708
5540,5.327384,12.4136,20.18954,28.08794
5550,5.331933,12.41556,20.19074,28.0888
5560,5.336487,12.41751,20.19194,28.08966
5570,5.341045,12.41947,20.19314,28.09053
5580,5.345607,12.42143,20.19435,28.0914
5590,5.350174,12.42339,20.19556,28.09227
5600,5.354743,12.42536,20.19677,28.09314
5610,5.35932,12.42733,20.19798,28.09401
5620,5.363898,12.42931,20.19919,28.09488
5630,5.368483,12.43128,20.20041,28.09576
5640,5.37307,12.43326,20.20163,28.09663
5650,5.377662,12.43525,20.20285,28.09751
5660,5.382257,12.43723,20.20407,28.09839
5670,5.386858,12.43923,20.2053,28.09927
5680,5.391462,12.44122,20.20652,28.10015
5690,5.396071,12.44321,20.20775,28.10104
5700,5.400684,12.44521,20.20898,28.10192
5710,5.405301,12.44722,20.21021,28.10281
5720,5.409921,12.44922,20.21145,28.1037
5730,5.414547,12.45123,20.21268,28.10459
5740,5.419177,12.45324,20.21393,28.10548
5750,5.42381,12.45526,20.21517,28.10637
5760,5.428448,12.45728,20.21641,28.10726
5770,5.433089,12.4593,20.21766,28.10816
5780,5.437735,12.46133,20.2189,28.10906
5790,5.442385,12.46335,20.22016,28.10996
5800,5.447038,12.46538,20.22141,28.11086
5810,5.451696,12.46742,20.22266,28.11176
5820,5.456358,12.46946,20.22392,28.11267
5830,5.461024,12.4715,20.22518,28.11357
5840,5.465694,12.47354,20.22644,28.11448
5850,5.470367,12.47559,20.2277,28.11538
5860,5.475046,12.47764,20.22896,28.11629
5870,5.479727,12.47969,20.23023,28.11721
5880,5.484413,12.48175,20.2315,28.11812
5890,5.489103,12.48381,20.23277,28.11903
5900,5.493796,12.48587,20.23404,28.11995
5910,5.498494,12.48794,20.23532,28.12087
5920,5.503196,12.49001,20.23659,28.12179
5930,5.507902,12.49208,20.23787,28.1227
5940,5.512611,12.49416,20.23915,28.12363
5950,5.517324,12.49624,20.24044,28.12455
5960,5.522041,12.49832,20.24172,28.12548
5970,5.526762,12.5004,20.24301,28.1264
5980,5.531488,12.50249,20.2443,28.12733
5990,5.536217,12.50459,20.24559,28.12826
6000,5.540949,12.50668,20.24689,28.12919
6010,5.545686,12.50878,20.24818,28.13012
6020,5.550426,12.51088,20.24948,28.13106
6030,5.55517,12.51298,20.25078,28.13199
6040,5.559918,12.51509,20.25208,28.13293
6050,5.564671,12.5172,20.25338,28.13387
6060,5.569426,12.51931,20.25469,28.13481
6070,5.574185,12.52143,20.256,28.13575
6080,5.578948,12.52355,20.25731,28.1367
6090,5.583715,12.52567,20.25862,28.13764
