interp_r,interp_d,interp_mp1,interp_mp2,interp_mp3
6070,5.329986,11.47251,18.43756,25.56118
6080,5.334992,11.47484,18.439,25.56222
6090,5.340001,11.47717,18.44045,25.56327
6100,5.345014,11.4795,18.44191,25.56431
6110,5.35003,11.48183,18.44336,25.56536
6120,5.35505,11.48417,18.44481,25.56641
6130,5.360073,11.48651,18.44627,25.56746
6140,5.3651,11.48886,18.44773,25.56852
6150,5.37013,11.4912,18.44919,25.56957
6160,5.375164,11.49355,18.45066,25.57063
6170,5.3802,11.49591,18.45212,25.57169
6180,5.385242,11.49827,18.45359,25.57275
6190,5.390285,11.50063,18.45506,25.57381
6200,5.395333,11.50299,18.45654,25.57487
6210,5.400383,11.50536,18.45801,25.57594
6220,5.405437,11.50773,18.45949,25.57701
6230,5.410494,11.51011,18.46097,25.57807
6240,5.415556,11.51249,18.46245,25.57914
6250,5.42062,11.51487,18.46394,25.58021
6260,5.425688,11.51725,18.46543,25.58129
6270,5.430759,11.51964,18.46692,25.58236
6280,5.435834,11.52203,18.46841,25.58344
6290,5.440911,11.52443,18.4699,25.58451
6300,5.445992,11.52682,18.4714,25.5856
6310,5.451077,11.52923,18.47289,25.58668
6320,5.456164,11.53163,18.47439,25.58776
6330,5.461255,11.53404,18.4759,25.58885
6340,5.46635,11.53645,18.4774,25.58994
6350,5.471447,11.53886,18.47891,25.59102
6360,5.476548,11.54128,18.48042,25.59211
6370,5.481653,11.5437,18.48193,25.5932
6380,5.48676,11.54613,18.48345,25.5943
6390,5.491871,11.54856,18.48496,25.59539
6400,5.496984,11.55099,18.48648,25.59649
6410,5.502101,11.55342,18.488,25.59759
6420,5.507221,11.55586,18.48952,25.59869
6430,5.512345,11.5583,18.49105,25.59979
6440,5.517471,11.56074,18.49258,25.60089
6450,5.522602,11.56319,18.49411,25.602
6460,5.527734,11.56564,18.49564,25.6031
6470,5.532871,11.5681,18.49717,25.60421
6480,5.53801,11.57055,18.49871,25.60532
6490,5.543152,11.57301,18.50025,25.60643
6500,5.548298,11.57548,18.50179,25.60754
6510,5.553447,11.57794,18.50333,25.60866
6520,5.558599,11.58041,18.50488,25.60978
6530,5.563755,11.58289,18.50643,25.6109
6540,5.568913,11.58536,18.50798,25.61202
6550,5.574073,11.58784,18.50953,25.61314
6560,5.579238,11.59033,18.51108,25.61426
6570,5.584405,11.59281,18.51264,25.61539
6580,5.589576,11.5953,18.5142,25.61651
6590,5.594749,11.5978,18.51576,25.61764
6600,5.599926,11.6003,18.51733,25.61877
6610,5.605105,11.60279,18.51889,25.6199
6620,5.610289,11.6053,18.52046,25.62104
6630,5.615474,11.6078,18.52203,25.62217
6640,5.620662,11.61031,18.5236,25.62331
6650,5.625854,11.61282,18.52517,25.62445
6660,5.631049,11.61534,18.52675,25.62558
6670,5.636247,11.61786,18.52833,25.62673
6680,5.641448,11.62038,18.52991,25.62787
6690,5.646652,11.62291,18.5315,25.62901
6700,5.651858,11.62544,18.53308,25.63016
6710,5.657068,11.62797,18.53467,25.63131
6720,5.662281,11.6305,18.53626,25.63246
6730,5.667496,11.63304,18.53785,25.63361
6740,5.672715,11.63558,18.53945,25.63476
6750,5.677936,11.63813,18.54105,25.63591
6760,5.683161,11.64068,18.54264,25.63707
6770,5.688388,11.64323,18.54425,25.63823
6780,5.693618,11.64578,18.54585,25.63939
6790,5.698852,11.64834,18.54746,25.64055
6800,5.704087,11.6509,18.54906,25.64172
6810,5.709327,11.65347,18.55067,25.64288
6820,5.714568,11.65603,18.55229,25.64405
6830,5.719813,11.6586,18.5539,25.64521
6840,5.72506,11.66117,18.55552,25.64638
6850,5.73031,11.66375,18.55714,25.64755
6860,5.735564,11.66633,18.55876,25.64873
6870,5.74082,11.66892,18.56038,25.6499
6880,5.746078,11.6715,18.56201,25.65108
6890,5.75134,11.67409,18.56364,25.65226
6900,5.756604,11.67668,18.56527,25.65343
6910,5.761872,11.67928,18.5669,25.65462
6920,5.767142,11.68188,18.56854,25.6558
6930,5.772416,11.68448,18.57018,25.65698
6940,5.777691,11.68709,18.57181,25.65817
6950,5.782969,11.6897,18.57345,25.65936
6960,5.78825,11.69231,18.57509,25.66055
6970,5.793535,11.69492,18.57674,25.66174
6980,5.798821,11.69754,18.57839,25.66293
6990,5.80411,11.70016,18.58004,25.66413
7000,5.809404,11.70279,18.58169,25.66533
7010,5.814698,11.70542,18.58335,25.66652
7020,5.819996,11.70805,18.58501,25.66772
7030,5.825296,11.71068,18.58666,25.66892
7040,5.830599,11.71332,18.58833,25.67013
7050,5.835905,11.71596,18.58999,25.67133
7060,5.841214,11.7186,18.59165,25.67254
7070,5.846524,11.72125,18.59332,25.67375
7080,5.851839,11.7239,18.59499,25.67496
7090,5.857155,11.72655,18.59666,25.67617
7100,5.862474,11.72921,18.59834,25.67738
7110,5.867796,11.73187,18.60002,25.6786
7120,5.87312,11.73453,18.6017,25.67981
7130,5.878447,11.7372,18.60338,25.68103
7140,5.883778,11.73986,18.60506,25.68225
7150,5.889109,11.74254,18.60675,25.68347
7160,5.894445,11.74521,18.60843,25.68469
7170,5.899782,11.74789,18.61012,25.68592
7180,5.905123,11.75057,18.61182,25.68714
7190,5.910466,11.75325,18.61351,25.68837
7200,5.915811,11.75594,18.61521,25.6896
7210,5.921158,11.75863,18.61691,25.69083
7220,5.926509,11.76133,18.61861,25.69206
7230,5.931862,11.76402,18.62031,25.6933
7240,5.937218,11.76672,18.62202,25.69453
7250,5.942576,11.76942,18.62372,25.69577
7260,5.947937,11.77213,18.62543,25.69701
7270,5.953301,11.77484,18.62715,25.69825
7280,5.958666,11.77755,18.62886,25.69949
7290,5.964035,11.78027,18.63058,25.70074
7300,5.969405,11.78299,18.6323,25.70198
7310,5.97478,11.78571,18.63402,25.70323
7320,5.980155,11.78843,18.63574,25.70448
7330,5.985533,11.79116,18.63747,25.70573
7340,5.990915,11.79389,18.63919,25.70698
7350,5.996297,11.79663,18.64092,25.70824
7360,6.001684,11.79936,18.64265,25.70949
7370,6.007072,11.8021,18.64439,25.71075
7380,6.012463,11.80485,18.64613,25.71201
7390,6.017856,11.80759,18.64786,25.71327
7400,6.023252,11.81034,18.6496,25.71453
7410,6.02865,11.8131,18.65135,25.7158
7420,6.03405,11.81585,18.65309,25.71707
7430,6.039454,11.81861,18.65484,25.71833
7440,6.044859,11.82137,18.65659,25.7196
7450,6.050268,11.82413,18.65834,25.72087
7460,6.055678,11.8269,18.6601,25.72214
7470,6.06109,11.82967,18.66185,25.72342
7480,6.066506,11.83245,18.66361,25.72469
7490,6.071923,11.83522,18.66537,25.72597
7500,6.077343,11.838,18.66713,25.72725
7510,6.082765,11.84079,18.6689,25.72853
7520,6.08819,11.84357,18.67067,25.72981
7530,6.093617,11.84636,18.67244,25.73109
7540,6.099047,11.84915,18.67421,25.73237
7550,6.104478,11.85195,18.67598,25.73366
7560,6.109913,11.85475,18.67776,25.73495
7570,6.115349,11.85755,18.67953,25.73624
7580,6.120788,11.86035,18.68131,25.73753
7590,6.126229,11.86316,18.6831,25.73882
7600,6.131672,11.86597,18.68488,25.74012
7610,6.137118,11.86878,18.68667,25.74141
7620,6.142567,11.8716,18.68846,25.74271
7630,6.148017,11.87442,18.69025,25.74401
7640,6.153469,11.87724,18.69204,25.74532
7650,6.158925,11.88007,18.69383,25.74662
7660,6.164382,11.8829,18.69563,25.74792
7670,6.169841,11.88573,18.69743,25.74923
7680,6.175304,11.88857,18.69923,25.75054
7690,6.180768,11.8914,18.70104,25.75185
7700,6.186234,11.89424,18.70284,25.75316
7710,6.191702,11.89709,18.70465,25.75447
7720,6.197173,11.89993,18.70646,25.75579
7730,6.202646,11.90278,18.70827,25.7571
7740,6.208121,11.90563,18.71009,25.75842
7750,6.213599,11.90849,18.71191,25.75974
7760,6.219079,11.91135,18.71373,25.76107
7770,6.224561,11.91421,18.71555,25.76239
7780,6.230045,11.91708,18.71737,25.76371
7790,6.235532,11.91994,18.7192,25.76504
7800,6.24102,11.92282,18.72103,25.76637
7810,6.246511,11.92569,18.72285,25.7677
7820,6.252004,11.92857,18.72469,25.76903
7830,6.257499,11.93145,18.72652,25.77036
7840,6.262997,11.93433,18.72836,25.7717
7850,6.268497,11.93722,18.7302,25.77303
7860,6.273998,11.9401,18.73204,25.77437
7870,6.279501,11.943,18.73388,25.77571
7880,6.285008,11.94589,18.73573,25.77705
7890,6.290516,11.94879,18.73757,25.77839
7900,6.296027,11.95169,18.73942,25.77974
7910,6.30154,11.9546,18.74127,25.78108
7920,6.307055,11.9575,18.74313,25.78243
7930,6.312571,11.96041,18.74498,25.78378
7940,6.31809,11.96332,18.74684,25.78513
7950,6.32361,11.96624,18.7487,25.78648
7960,6.329134,11.96916,18.75056,25.78784
7970,6.334659,11.97208,18.75243,25.78919
7980,6.340186,11.97501,18.7543,25.79055
7990,6.345716,11.97793,18.75616,25.79191
8000,6.351247,11.98086,18.75804,25.79327
8010,6.356781,11.9838,18.75991,25.79463
8020,6.362317,11.98673,18.76178,25.79599
8030,6.367854,11.98967,18.76366,25.79736
8040,6.373394,11.99261,18.76554,25.79873
8050,6.378936,11.99556,18.76742,25.8001
8060,6.38448,11.9985,18.76931,25.80146
8070,6.390026,12.00146,18.77119,25.80284
8080,6.395575,12.00441,18.77308,25.80421
8090,6.401124,12.00737,18.77497,25.80559
8100,6.406676,12.01032,18.77687,25.80696
8110,6.41223,12.01329,18.77876,25.80834
8120,6.417787,12.01625,18.78066,25.80972
8130,6.423345,12.01922,18.78256,25.8111
8140,6.428905,12.02219,18.78446,25.81248
8150,6.434468,12.02517,18.78636,25.81388
8160,6.440032,12.02814,18.78827,25.81526
8170,6.445599,12.03112,18.79017,25.81664
8180,6.451167,12.03411,18.79209,25.81804
8190,6.456737,12.03709,18.79399,25.81943
8200,6.462309,12.04008,18.79591,25.82082
8210,6.467883,12.04307,18.79782,25.82222
8220,6.47346,12.04607,18.79974,25.82361
8230,6.479038,12.04906,18.80166,25.82501
8240,6.484618,12.05206,18.80359,25.82641
8250,6.490201,12.05507,18.80551,25.82781
8260,6.495783,12.05807,18.80743,25.82922
8270,6.50137,12.06108,18.80936,25.83062
8280,6.506958,12.06409,18.81129,25.83203
8290,6.512548,12.06711,18.81323,25.83344
8300,6.518139,12.07013,18.81516,25.83484
8310,6.523734,12.07314,18.8171,25.83626
8320,6.529329,12.07617,18.81904,25.83767
8330,6.534926,12.0792,18.82098,25.83908
8340,6.540526,12.08222,18.82293,25.8405
8350,6.546127,12.08526,18.82487,25.84192
8360,6.551731,12.08829,18.82682,25.84333
8370,6.557335,12.09133,18.82877,25.84476
8380,6.562943,12.09437,18.83072,25.84618
8390,6.568552,12.09741,18.83268,25.8476
8400,6.574162,12.10046,18.83463,25.84903
8410,6.579775,12.10351,18.83659,25.85046
8420,6.58539,12.10656,18.83855,25.85189
8430,6.591006,12.10962,18.84052,25.85331
8440,6.596625,12.11267,18.84248,25.85475
8450,6.602244,12.11573,18.84445,25.85618
8460,6.607867,12.1188,18.84642,25.85762
8470,6.613491,12.12186,18.84839,25.85905
8480,6.619116,12.12493,18.85036,25.86049
8490,6.624744,12.12801,18.85234,25.86193
8500,6.630373,12.13108,18.85432,25.86337
8510,6.636005,12.13416,18.8563,25.86482
8520,6.641638,12.13724,18.85828,25.86626
8530,6.647273,12.14032,18.86026,25.86771
8540,6.65291,12.14341,18.86225,25.86916
8550,6.658548,12.1465,18.86424,25.87061
8560,6.664188,12.14959,18.86623,25.87206
8570,6.66983,12.15268,18.86822,25.87351
8580,6.675474,12.15578,18.87022,25.87497
8590,6.68112,12.15888,18.87221,25.87642
8600,6.686768,12.16198,18.87421,25.87788
8610,6.692417,12.16509,18.87621,25.87934
8620,6.698069,12.1682,18.87822,25.8808
8630,6.703721,12.17131,18.88022,25.88226
8640,6.709375,12.17443,18.88223,25.88373
8650,6.715032,12.17754,18.88424,25.88519
8660,6.72069,12.18066,18.88625,25.88666
8670,6.72635,12.18378,18.88827,25.88813
8680,6.732011,12.18691,18.89028,25.8896
8690,6.737675,12.19004,18.8923,25.89107
8700,6.74334,12.19317,18.89432,25.89255
8710,6.749007,12.1963,18.89634,25.89402
8720,6.754675,12.19944,18.89837,25.8955
8730,6.760345,12.20258,18.90039,25.89698
8740,6.766017,12.20572,18.90242,25.89846
8750,6.771691,12.20887,18.90445,25.89994
8760,6.777367,12.21201,18.90649,25.90142
8770,6.783044,12.21516,18.90852,25.90291
8780,6.788723,12.21832,18.91056,25.9044
8790,6.794404,12.22147,18.9126,25.90589
8800,6.800086,12.22463,18.91464,25.90738
8810,6.805769,12.2278,18.91668,25.90887
8820,6.811455,12.23096,18.91873,25.91036
8830,6.817143,12.23413,18.92077,25.91186
8840,6.822832,12.2373,18.92282,25.91335
8850,6.828523,12.24047,18.92488,25.91485
8860,6.834215,12.24365,18.92693,25.91635
8870,6.839909,12.24682,18.92899,25.91785
8880,6.845604,12.25001,18.93104,25.91936
8890,6.851302,12.25319,18.9331,25.92086
8900,6.857002,12.25638,18.93517,25.92237
8910,6.862703,12.25956,18.93723,25.92387
8920,6.868405,12.26276,18.9393,25.92538
8930,6.874109,12.26595,18.94136,25.92689
8940,6.879815,12.26915,18.94344,25.9284
8950,6.885522,12.27235,18.94551,25.92992
8960,6.891231,12.27555,18.94758,25.93143
8970,6.896941,12.27876,18.94966,25.93295
8980,6.902653,12.28197,18.95174,25.93447
8990,6.908368,12.28518,18.95382,25.93599
9000,6.914083,12.28839,18.9559,25.93752
9010,6.9198,12.29161,18.95798,25.93904
9020,6.925518,12.29483,18.96008,25.94056
9030,6.931239,12.29805,18.96217,25.94209
9040,6.936961,12.30128,18.96426,25.94362
9050,6.942684,12.30451,18.96635,25.94515
9060,6.948409,12.30774,18.96844,25.94668
9070,6.954135,12.31097,18.97054,25.94822
9080,6.959864,12.31421,18.97264,25.94975
9090,6.965594,12.31744,18.97475,25.95129
9100,6.971325,12.32068,18.97685,25.95283
9110,6.977058,12.32393,18.97896,25.95436
9120,6.982793,12.32717,18.98107,25.95591
9130,6.988529,12.33043,18.98318,25.95745
9140,6.994266,12.33368,18.98529,25.959
9150,7.000005,12.33693,18.9874,25.96054
9160,7.005747,12.34019,18.98952,25.96209
9170,7.011488,12.34345,18.99164,25.96364
9180,7.017232,12.34671,18.99376,25.96519
9190,7.022978,12.34998,18.99588,25.96674
9200,7.028725,12.35325,18.998,25.9683
9210,7.034472,12.35652,19.00013,25.96985
9220,7.040223,12.35979,19.00226,25.97141
9230,7.045974,12.36307,19.00439,25.97297
9240,7.051728,12.36635,19.00653,25.97453
9250,7.057482,12.36963,19.00866,25.97609
9260,7.063239,12.37291,19.0108,25.97766
9270,7.068996,12.3762,19.01294,25.97922
9280,7.074755,12.37949,19.01508,25.98079
9290,7.080515,12.38278,19.01722,25.98236
9300,7.086277,12.38608,19.01937,25.98393
9310,7.092041,12.38937,19.02151,25.9855
9320,7.097806,12.39267,19.02366,25.98707
9330,7.103572,12.39598,19.02581,25.98865
9340,7.109342,12.39928,19.02797,25.99022
9350,7.11511,12.40259,19.03012,25.9918
9360,7.120882,12.4059,19.03228,25.99338
9370,7.126654,12.40922,19.03444,25.99496
9380,7.132428,12.41253,19.0366,25.99655
9390,7.138204,12.41585,19.03876,25.99813
9400,7.143981,12.41917,19.04093,25.99972
9410,7.149759,12.4225,19.0431,26.0013
9420,7.155538,12.42583,19.04527,26.0029
9430,7.161319,12.42915,19.04744,26.00449
9440,7.167101,12.43249,19.04962,26.00608
9450,7.172886,12.43582,19.05179,26.00767
9460,7.178671,12.43916,19.05397,26.00927
9470,7.184459,12.4425,19.05615,26.01086
9480,7.190247,12.44584,19.05833,26.01246
9490,7.196037,12.44919,19.06052,26.01407
9500,7.201828,12.45253,19.0627,26.01567
9510,7.207621,12.45588,19.0649,26.01727
9520,7.213415,12.45924,19.06709,26.01888
9530,7.219211,12.46259,19.06927,26.02048
9540,7.225008,12.46595,19.07147,26.02209
9550,7.230806,12.46931,19.07367,26.0237
9560,7.236606,12.47268,19.07587,26.02531
9570,7.242408,12.47604,19.07807,26.02693
9580,7.248209,12.47941,19.08027,26.02854
9590,7.254014,12.48278,19.08248,26.03016
9600,7.25982,12.48616,19.08468,26.03178
9610,7.265626,12.48954,19.08689,26.0334
9620,7.271435,12.49291,19.0891,26.03502
9630,7.277245,12.4963,19.09132,26.03664
9640,7.283055,12.49968,19.09353,26.03827
9650,7.288867,12.50307,19.09575,26.03989
9660,7.294681,12.50646,19.09797,26.04152
9670,7.300496,12.50985,19.10019,26.04315
9680,7.306313,12.51324,19.10241,26.04478
9690,7.31213,12.51664,19.10464,26.04641
9700,7.31795,12.52004,19.10687,26.04804
9710,7.32377,12.52345,19.1091,26.04968
9720,7.329593,12.52685,19.11133,26.05131
9730,7.335415,12.53026,19.11356,26.05295
9740,7.34124,12.53367,19.1158,26.05459
9750,7.347066,12.53708,19.11804,26.05624
9760,7.352892,12.5405,19.12027,26.05788
9770,7.358722,12.54391,19.12252,26.05952
9780,7.364552,12.54734,19.12476,26.06117
9790,7.370383,12.55076,19.12701,26.06281
9800,7.376215,12.55418,19.12926,26.06446
9810,7.38205,12.55761,19.1315,26.06611
9820,7.387885,12.56104,19.13376,26.06776
9830,7.393721,12.56448,19.13601,26.06942
9840,7.399559,12.56791,19.13827,26.07108
9850,7.405398,12.57135,19.14053,26.07273
9860,7.411239,12.57479,19.14278,26.07439
9870,7.417081,12.57824,19.14505,26.07605
9880,7.422923,12.58168,19.14731,26.07771
9890,7.428769,12.58513,19.14958,26.07938
9900,7.434613,12.58858,19.15184,26.08105
9910,7.44046,12.59204,19.15411,26.08271
9920,7.446308,12.59549,19.15639,26.08438
9930,7.452158,12.59895,19.15866,26.08605
9940,7.458009,12.60241,19.16094,26.08772
9950,7.463861,12.60588,19.16321,26.0894
9960,7.469714,12.60934,19.1655,26.09107
9970,7.475569,12.61281,19.16778,26.09275
9980,7.481425,12.61628,19.17006,26.09442
9990,7.487281,12.61976,19.17235,26.0961
10000,7.49314,12.62323,19.17463,26.09779
10010,7.499,12.62671,19.17693,26.09947
10020,7.504861,12.63019,19.17922,26.10115
10030,7.510724,12.63368,19.18151,26.10284
10040,7.516587,12.63717,19.18381,26.10452
10050,7.522452,12.64066,19.18611,26.10621
10060,7.528318,12.64415,19.18841,26.1079
10070,7.534185,12.64764,19.19071,26.1096
10080,7.540054,12.65114,19.19301,26.11129
10090,7.545924,12.65464,19.19532,26.11299
10100,7.551795,12.65814,19.19763,26.11468
10110,7.557667,12.66164,19.19994,26.11638
10120,7.56354,12.66515,19.20225,26.11808
10130,7.569415,12.66866,19.20457,26.11978
10140,7.575291,12.67217,19.20688,26.12148
10150,7.581169,12.67568,19.2092,26.12319
10160,7.587046,12.6792,19.21152,26.1249
10170,7.592927,12.68272,19.21384,26.1266
10180,7.598807,12.68624,19.21617,26.12831
10190,7.604688,12.68977,19.21849,26.13002
10200,7.610572,12.69329,19.22083,26.13173
10210,7.616456,12.69682,19.22315,26.13345
10220,7.622342,12.70035,19.22548,26.13517
10230,7.628229,12.70389,19.22782,26.13688
10240,7.634117,12.70742,19.23016,26.1386
10250,7.640006,12.71096,19.23249,26.14032
10260,7.645896,12.7145,19.23484,26.14204
10270,7.651787,12.71805,19.23718,26.14377
10280,7.657681,12.72159,19.23952,26.14549
10290,7.663575,12.72514,19.24187,26.14722
10300,7.669469,12.72869,19.24422,26.14895
10310,7.675365,12.73225,19.24657,26.15068
10320,7.681262,12.7358,19.24892,26.15241
10330,7.687162,12.73936,19.25127,26.15414
10340,7.693062,12.74292,19.25363,26.15588
10350,7.698963,12.74649,19.25599,26.15761
10360,7.704865,12.75005,19.25835,26.15935
10370,7.710768,12.75362,19.26071,26.16109
10380,7.716673,12.75719,19.26307,26.16283
10390,7.722579,12.76077,19.26544,26.16457
10400,7.728485,12.76434,19.26781,26.16631
10410,7.734394,12.76792,19.27018,26.16806
10420,7.740302,12.7715,19.27255,26.16981
10430,7.746212,12.77508,19.27493,26.17156
10440,7.752123,12.77867,19.27731,26.17331
10450,7.758036,12.78226,19.27968,26.17506
10460,7.763949,12.78585,19.28206,26.17681
10470,7.769864,12.78944,19.28444,26.17857
10480,7.77578,12.79303,19.28683,26.18032
10490,7.781697,12.79663,19.28922,26.18208
10500,7.787616,12.80023,19.2916,26.18384
10510,7.793534,12.80383,19.29399,26.1856
10520,7.799455,12.80744,19.29638,26.18737
10530,7.805376,12.81105,19.29878,26.18913
10540,7.811298,12.81466,19.30118,26.19089
10550,7.817223,12.81827,19.30357,26.19266
10560,7.823147,12.82188,19.30597,26.19443
10570,7.829073,12.8255,19.30837,26.1962
10580,7.835001,12.82912,19.31078,26.19797
10590,7.840929,12.83274,19.31318,26.19975
10600,7.846858,12.83636,19.31559,26.20152
10610,7.852788,12.83999,19.318,26.20329
10620,7.85872,12.84362,19.32041,26.20507
10630,7.864652,12.84725,19.32283,26.20685
10640,7.870585,12.85088,19.32524,26.20864
10650,7.876521,12.85452,19.32766,26.21042
10660,7.882457,12.85816,19.33008,26.2122
10670,7.888394,12.8618,19.3325,26.21399
10680,7.894331,12.86544,19.33493,26.21578
10690,7.90027,12.86909,19.33735,26.21757
10700,7.90621,12.87274,19.33978,26.21935
10710,7.912152,12.87639,19.34221,26.22115
10720,7.918094,12.88004,19.34464,26.22294
10730,7.924037,12.8837,19.34707,26.22474
10740,7.929982,12.88736,19.34951,26.22653
10750,7.935927,12.89102,19.35195,26.22833
10760,7.941873,12.89468,19.35439,26.23013
10770,7.947821,12.89834,19.35683,26.23193
10780,7.953769,12.90201,19.35927,26.23374
10790,7.95972,12.90568,19.36172,26.23554
10800,7.96567,12.90935,19.36416,26.23734
10810,7.971622,12.91302,19.36661,26.23915
10820,7.977574,12.9167,19.36906,26.24096
10830,7.983528,12.92038,19.37152,26.24277
10840,7.989483,12.92406,19.37397,26.24458
10850,7.995439,12.92774,19.37642,26.2464
10860,8.001395,12.93143,19.37889,26.24822
10870,8.007354,12.93512,19.38135,26.25003
10880,8.013312,12.93881,19.38381,26.25185
10890,8.019273,12.9425,19.38628,26.25367
10900,8.025234,12.9462,19.38874,26.25549
10910,8.031196,12.94989,19.39121,26.25731
10920,8.037159,12.95359,19.39368,26.25914
10930,8.043123,12.95729,19.39615,26.26096
10940,8.049088,12.961,19.39863,26.26279
10950,8.055055,12.96471,19.4011,26.26462
10960,8.061022,12.96842,19.40358,26.26645
10970,8.066991,12.97213,19.40606,26.26828
10980,8.072959,12.97584,19.40855,26.27012
10990,8.078929,12.97956,19.41103,26.27195
11000,8.084901,12.98327,19.41352,26.27379
11010,8.090873,12.98699,19.416,26.27563
11020,8.096846,12.99072,19.4185,26.27747
11030,8.10282,12.99444,19.42099,26.27931
11040,8.108795,12.99817,19.42348,26.28115
11050,8.114772,13.0019,19.42598,26.283
11060,8.120749,13.00563,19.42847,26.28484
11070,8.126727,13.00937,19.43097,26.28669
11080,8.132707,13.0131,19.43348,26.28854
11090,8.138686,13.01684,19.43598,26.29039
11100,8.144669,13.02058,19.43848,26.29224
11110,8.15065,13.02433,19.44099,26.2941
11120,8.156632,13.02807,19.4435,26.29595
11130,8.162617,13.03182,19.44601,26.29781
11140,8.168602,13.03557,19.44852,26.29967
11150,8.174588,13.03933,19.45104,26.30153
11160,8.180574,13.04308,19.45356,26.30339
11170,8.186561,13.04684,19.45608,26.30525
11180,8.19255,13.0506,19.4586,26.30712
11190,8.198542,13.05436,19.46112,26.30898
11200,8.204532,13.05812,19.46365,26.31085
11210,8.210524,13.06189,19.46617,26.31272
11220,8.216516,13.06566,19.4687,26.31459
11230,8.22251,13.06943,19.47123,26.31646
11240,8.228503,13.0732,19.47377,26.31834
11250,8.2345,13.07698,19.4763,26.32021
11260,8.240497,13.08076,19.47884,26.32209
11270,8.246494,13.08454,19.48137,26.32397
11280,8.252493,13.08832,19.48392,26.32585
11290,8.258492,13.0921,19.48646,26.32773
11300,8.264492,13.09589,19.489,26.32961
11310,8.270494,13.09968,19.49155,26.3315
11320,8.276496,13.10347,19.49409,26.33338
11330,8.282498,13.10726,19.49665,26.33527
11340,8.288503,13.11106,19.4992,26.33716
11350,8.294508,13.11486,19.50175,26.33905
11360,8.300513,13.11866,19.50431,26.34094
11370,8.30652,13.12246,19.50686,26.34284
11380,8.312529,13.12627,19.50942,26.34473
11390,8.318538,13.13007,19.51199,26.34663
11400,8.324547,13.13388,19.51455,26.34853
11410,8.330557,13.13769,19.51711,26.35043
11420,8.336568,13.14151,19.51968,26.35233
11430,8.342582,13.14532,19.52225,26.35423
11440,8.348595,13.14914,19.52482,26.35614
11450,8.354608,13.15296,19.5274,26.35804
11460,8.360623,13.15679,19.52997,26.35995
11470,8.366639,13.16061,19.53255,26.36186
11480,8.372655,13.16444,19.53512,26.36377
11490,8.378674,13.16827,19.5377,26.36568
11500,8.384692,13.1721,19.54029,26.3676
11510,8.390711,13.17593,19.54287,26.36951
11520,8.396731,13.17977,19.54546,26.37143
11530,8.402753,13.18361,19.54805,26.37334
11540,8.408775,13.18745,19.55064,26.37526
11550,8.414798,13.19129,19.55323,26.37718
11560,8.420821,13.19514,19.55582,26.3791
11570,8.426847,13.19898,19.55842,26.38103
11580,8.432872,13.20283,19.56102,26.38295
11590,8.438899,13.20668,19.56362,26.38488
11600,8.444927,13.21054,19.56622,26.38681
11610,8.450955,13.21439,19.56882,26.38874
11620,8.456985,13.21825,19.57143,26.39067
11630,8.463016,13.22211,19.57403,26.3926
11640,8.469046,13.22597,19.57664,26.39454
11650,8.475078,13.22984,19.57925,26.39647
11660,8.48111,13.23371,19.58187,26.39841
11670,8.487144,13.23757,19.58448,26.40035
11680,8.493178,13.24144,19.5871,26.40229
11690,8.499214,13.24532,19.58972,26.40423
11700,8.505249,13.24919,19.59234,26.40618
11710,8.511287,13.25307,19.59496,26.40812
11720,8.517325,13.25695,19.59758,26.41007
11730,8.523363,13.26083,19.60021,26.41202
11740,8.529403,13.26472,19.60284,26.41397
11750,8.535443,13.2686,19.60546,26.41592
11760,8.541484,13.27249,19.6081,26.41787
11770,8.547526,13.27638,19.61073,26.41983
11780,8.553569,13.28027,19.61337,26.42179
11790,8.559613,13.28417,19.616,26.42374
11800,8.565658,13.28807,19.61864,26.4257
11810,8.571703,13.29197,19.62128,26.42766
11820,8.577749,13.29587,19.62393,26.42963
11830,8.583797,13.29977,19.62657,26.43159
11840,8.589845,13.30368,19.62922,26.43355
11850,8.595893,13.30759,19.63187,26.43552
11860,8.601943,13.3115,19.63452,26.43749
11870,8.607993,13.31541,19.63717,26.43946
11880,8.614044,13.31932,19.63982,26.44143
11890,8.620097,13.32324,19.64248,26.4434
11900,8.626149,13.32716,19.64514,26.44538
11910,8.632204,13.33108,19.6478,26.44735
11920,8.638258,13.335,19.65046,26.44933
11930,8.644314,13.33893,19.65312,26.45131
11940,8.650371,13.34285,19.65579,26.45329
11950,8.656426,13.34678,19.65845,26.45527
11960,8.662484,13.35072,19.66113,26.45725
11970,8.668543,13.35465,19.6638,26.45924
11980,8.674603,13.35859,19.66647,26.46122
11990,8.680663,13.36252,19.66914,26.46321
12000,8.686724,13.36646,19.67182,26.4652
12010,8.692785,13.37041,19.6745,26.46719
12020,8.698849,13.37435,19.67718,26.46918
12030,8.704912,13.3783,19.67986,26.47118
12040,8.710976,13.38225,19.68254,26.47317
12050,8.717041,13.3862,19.68523,26.47517
12060,8.723107,13.39015,19.68792,26.47717
12070,8.729173,13.3941,19.69061,26.47917
12080,8.735242,13.39806,19.6933,26.48117
12090,8.741309,13.40202,19.696,26.48317
12100,8.747378,13.40598,19.69869,26.48518
12110,8.753448,13.40994,19.70139,26.48718
12120,8.759517,13.41391,19.70409,26.48919
12130,8.76559,13.41788,19.70679,26.4912
12140,8.771661,13.42185,19.70949,26.49321
