interp_r,interp_d,interp_mp1,interp_mp2
0,2.90469984358614,8.42123095145603,8.42123095145603
10,2.90474707072395,8.41859228137841,8.41859228137841
20,2.90480549488989,8.41595439937845,8.41595439937845
30,2.90487531624038,8.4133174745047,8.4133174745047
40,2.90495673493184,8.41068167580571,8.41068167580571
50,2.90504995112067,8.40804717233001,8.40804717233001
60,2.9051551649633,8.40541413312615,8.40541413312615
70,2.90527257661613,8.40278272724268,8.40278272724268
80,2.90540238623558,8.40015312372813,8.40015312372813
90,2.90554479397807,8.39752549163106,8.39752549163106
100,2.9057,8.3949,8.3949
110,2.9058682044578,8.3922768178835,8.3922768178835
120,2.90604960750787,8.38965611433011,8.38965611433011
130,2.90624440930662,8.38703805838837,8.38703805838837
140,2.90645281001049,8.38442281910682,8.38442281910682
150,2.90667500977587,8.381810565534,8.381810565534
160,2.90691120875918,8.37920146671846,8.37920146671846
170,2.90716160711683,8.37659569170875,8.37659569170875
180,2.90742640500524,8.37399340955341,8.37399340955341
190,2.90770580258083,8.37139478930098,8.37139478930098
200,2.908,8.3688,8.3688
210,2.90830919741917,8.36620921069902,8.36620921069902
220,2.90863359499476,8.36362259044659,8.36362259044659
230,2.90897339288317,8.36104030829125,8.36104030829125
240,2.90932879124082,8.35846253328154,8.35846253328154
250,2.90969999022413,8.355889434466,8.355889434466
260,2.91008718998951,8.35332118089319,8.35332118089319
270,2.91049059069338,8.35075794161163,8.35075794161163
280,2.91091039249213,8.34819988566989,8.34819988566989
290,2.9113467955422,8.3456471821165,8.3456471821165
300,2.9118,8.3431,8.3431
310,2.91227010586552,8.3405584393204,8.3405584393204
320,2.91275681251311,8.33802232388352,8.33802232388352
330,2.9132597191607,8.33549140844664,8.33549140844664
340,2.91377842502622,8.33296544776704,8.33296544776704
350,2.9143125293276,8.330444196602,8.330444196602
360,2.91486163128277,8.32792740970879,8.32792740970879
370,2.91542533010967,8.32541484184471,8.32541484184471
380,2.91600322502622,8.32290624776704,8.32290624776704
390,2.91659491525035,8.32040138223304,8.32040138223304
400,2.9172,8.3179,8.3179
410,2.91781817911875,8.31540193201938,8.31540193201938
420,2.91844955495281,8.31290731401934,8.31290731401934
430,2.91909433047404,8.31041635792221,8.31041635792221
440,2.91975270865431,8.30792927565032,8.30792927565032
450,2.92042489246547,8.30544627912602,8.30544627912602
460,2.9211110848794,8.30296758027164,8.30296758027164
470,2.92181148886795,8.30049339100951,8.30049339100951
480,2.922526307403,8.29802392326197,8.29802392326197
490,2.92325574345639,8.29555938895136,8.29555938895136
500,2.924,8.2931,8.2931
510,2.92475927765948,8.29064593260208,8.29064593260208
520,2.92553376767566,8.28819722003914,8.28819722003914
530,2.92632365894314,8.28575385986455,8.28575385986455
540,2.92712914035655,8.28331584963168,8.28331584963168
550,2.92795040081051,8.28088318689393,8.28088318689393
560,2.92878762919963,8.27845586920466,8.27845586920466
570,2.92964101441852,8.27603389411725,8.27603389411725
580,2.9305107453618,8.27361725918509,8.27361725918509
590,2.93139701092409,8.27120596196155,8.27120596196155
600,2.9323,8.2688,8.2688
610,2.93321981024333,8.26639933757229,8.26639933757229
620,2.93415617434457,8.26400380582412,8.26400380582412
630,2.93510873375339,8.26161320261962,8.26161320261962
640,2.93607712991948,8.25922732582296,8.25922732582296
650,2.93706100429249,8.25684597329828,8.25684597329828
660,2.9380599983221,8.25446894290974,8.25446894290974
670,2.93907375345798,8.25209603252149,8.25209603252149
680,2.94010191114981,8.24972703999768,8.24972703999768
690,2.94114411284726,8.24736176320246,8.24736176320246
700,2.9422,8.245,8.245
710,2.9432692813672,8.24264161710874,8.24264161710874
720,2.94435193494607,8.2402867566644,8.2402867566644
730,2.94544800604328,8.23793562965698,8.23793562965698
740,2.94655753996554,8.2355884470765,8.2355884470765
750,2.94768058201954,8.23324541991297,8.23324541991297
760,2.94881717751198,8.2309067591564,8.2309067591564
770,2.94996737174955,8.2285726757968,8.2285726757968
780,2.95113121003895,8.2262433808242,8.2262433808242
790,2.95230873768687,8.22391908522859,8.22391908522859
800,2.9535,8.2216,8.2216
810,2.95470506428785,8.21928629399273,8.21928629399273
820,2.95592408587116,8.21697796751829,8.21697796751829
830,2.95715724207348,8.21467497875246,8.21467497875246
840,2.95840471021836,8.21237728587105,8.21237728587105
850,2.95966666762934,8.21008484704986,8.21008484704986
860,2.96094329162997,8.20779762046468,8.20779762046468
870,2.96223475954381,8.2055155642913,8.2055155642913
880,2.96354124869439,8.20323863670553,8.20323863670553
890,2.96486293640527,8.20096679588317,8.20096679588317
900,2.9662,8.1987,8.1987
910,2.96755256148138,8.19643820692033,8.19643820692033
920,2.96892052156928,8.19418137326246,8.19418137326246
930,2.97030372566278,8.19192945533318,8.19192945533318
940,2.97170201916102,8.18968240943929,8.18968240943929
950,2.9731152474631,8.1874401918876,8.1874401918876
960,2.97454325596813,8.1852027589849,8.1852027589849
970,2.97598589007522,8.18297006703799,8.18297006703799
980,2.97744299518349,8.18074207235367,8.18074207235367
990,2.97891441669205,8.17851873123874,8.17851873123874
1000,2.9804,8.1763,8.1763
1010,2.98189961275622,8.17408584394096,8.17408584394096
1020,2.98341321160862,8.171876264352,8.171876264352
1030,2.98494077545488,8.16967127152023,8.16967127152023
1040,2.98648228319266,8.16747087573273,8.16747087573273
1050,2.98803771371963,8.16527508727661,8.16527508727661
1060,2.98960704593347,8.16308391643896,8.16308391643896
1070,2.99119025873186,8.16089737350687,8.16089737350687
1080,2.99278733101245,8.15871546876745,8.15871546876745
1090,2.99439824167293,8.1565382125078,8.1565382125078
1100,2.99602296961096,8.154365615015,8.154365615015
1110,2.99766149372422,8.15219768657616,8.15219768657616
1120,2.99931379291038,8.15003443747837,8.15003443747837
1130,3.00097984606711,8.14787587800873,8.14787587800873
1140,3.00265963209208,8.14572201845434,8.14572201845434
1150,3.00435312988297,8.14357286910229,8.14357286910229
1160,3.00606031833744,8.14142844023968,8.14142844023968
1170,3.00778117635317,8.13928874215361,8.13928874215361
1180,3.00951568282783,8.13715378513117,8.13715378513117
1190,3.01126381665909,8.13502357945947,8.13502357945947
1200,3.01302555674462,8.13289813542559,8.13289813542559
1210,3.0148008819821,8.13077746331664,8.13077746331664
1220,3.0165897712692,8.12866157341971,8.12866157341971
1230,3.01839220350359,8.12655047602189,8.12655047602189
1240,3.02020815758293,8.1244441814103,8.1244441814103
1250,3.02203761240491,8.12234269987201,8.12234269987201
1260,3.0238805468672,8.12024604169414,8.12024604169414
1270,3.02573693986746,8.11815421716377,8.11815421716377
1280,3.02760677030336,8.11606723656801,8.11606723656801
1290,3.02949001707259,8.11398511019395,8.11398511019395
1300,3.03138665907281,8.11190784832868,8.11190784832868
1310,3.03329667520169,8.10983546125931,8.10983546125931
1320,3.03522004435691,8.10776795927293,8.10776795927293
1330,3.03715674543613,8.10570535265663,8.10570535265663
1340,3.03910675733703,8.10364765169752,8.10364765169752
1350,3.04107005895729,8.1015948666827,8.1015948666827
1360,3.04304662919456,8.09954700789925,8.09954700789925
1370,3.04503644694653,8.09750408563428,8.09750408563428
1380,3.04703949111087,8.09546611017488,8.09546611017488
1390,3.04905574058524,8.09343309180814,8.09343309180814
1400,3.05108517426733,8.09140504082118,8.09140504082118
1410,3.05312777105479,8.08938196750108,8.08938196750108
1420,3.05518350984531,8.08736388213494,8.08736388213494
1430,3.05725236953656,8.08535079500985,8.08535079500985
1440,3.0593343290262,8.08334271641292,8.08334271641292
1450,3.06142936721191,8.08133965663124,8.08133965663124
1460,3.06353746299136,8.07934162595191,8.07934162595191
1470,3.06565859526222,8.07734863466202,8.07734863466202
1480,3.06779274292217,8.07536069304868,8.07536069304868
1490,3.06993988486887,8.07337781139897,8.07337781139897
1500,3.0721,8.0714,8.0714
1510,3.07427306577159,8.0694272675281,8.0694272675281
1520,3.0764590538731,8.0674596162166,8.0674596162166
1530,3.07865793455234,8.06549704668804,8.06549704668804
1540,3.08086967805715,8.06353955956498,8.06353955956498
1550,3.08309425463534,8.06158715546998,8.06158715546998
1560,3.08533163453472,8.0596398350256,8.0596398350256
1570,3.08758178800312,8.0576975988544,8.0576975988544
1580,3.08984468528837,8.05576044757893,8.05576044757893
1590,3.09212029663827,8.05382838182174,8.05382838182174
1600,3.09440859230065,8.0519014022054,8.0519014022054
1610,3.09670954252332,8.04997950935247,8.04997950935247
1620,3.09902311755412,8.04806270388549,8.04806270388549
1630,3.10134928764085,8.04615098642703,8.04615098642703
1640,3.10368802303134,8.04424435759964,8.04424435759964
1650,3.10603929397341,8.04234281802589,8.04234281802589
1660,3.10840307071488,8.04044636832832,8.04044636832832
1670,3.11077932350356,8.0385550091295,8.0385550091295
1680,3.11316802258728,8.03666874105198,8.03666874105198
1690,3.11556913821386,8.03478756471832,8.03478756471832
1700,3.11798264063111,8.03291148075107,8.03291148075107
1710,3.12040850008687,8.0310404897728,8.0310404897728
1720,3.12284668682893,8.02917459240605,8.02917459240605
1730,3.12529717110514,8.0273137892734,8.0273137892734
1740,3.1277599231633,8.02545808099739,8.02545808099739
1750,3.13023491325124,8.02360746820058,8.02360746820058
1760,3.13272211161677,8.02176195150552,8.02176195150552
1770,3.13522148850772,8.01992153153479,8.01992153153479
1780,3.1377330141719,8.01808620891092,8.01808620891092
1790,3.14025665885714,8.01625598425649,8.01625598425649
1800,3.14279239281126,8.01443085819404,8.01443085819404
1810,3.14534018628207,8.01261083134613,8.01261083134613
1820,3.1479000095174,8.01079590433532,8.01079590433532
1830,3.15047183276506,8.00898607778417,8.00898607778417
1840,3.15305562627288,8.00718135231524,8.00718135231524
1850,3.15565136028867,8.00538172855108,8.00538172855108
1860,3.15825900506025,8.00358720711424,8.00358720711424
1870,3.16087853083545,8.00179778862729,8.00179778862729
1880,3.16350990786209,8.00001347371279,8.00001347371279
1890,3.16615310638797,7.99823426299328,7.99823426299328
1900,3.16880809666094,7.99646015709133,7.99646015709133
1910,3.17147484892879,7.9946911566295,7.9946911566295
1920,3.17415333343936,7.99292726223033,7.99292726223033
1930,3.17684352044047,7.99116847451639,7.99116847451639
1940,3.17954538017992,7.98941479411024,7.98941479411024
1950,3.18225888290555,7.98766622163443,7.98766622163443
1960,3.18498399886518,7.98592275771152,7.98592275771152
1970,3.18772069830661,7.98418440296406,7.98418440296406
1980,3.19046895147768,7.98245115801462,7.98245115801462
1990,3.19322872862621,7.98072302348575,7.98072302348575
2000,3.196,7.979,7.979
2010,3.19878273588236,7.97728208866463,7.97728208866463
2020,3.20157690669848,7.97556929252562,7.97556929252562
2030,3.20438248290902,7.97386161511366,7.97386161511366
2040,3.20719943497466,7.97215905995944,7.97215905995944
2050,3.21002773335605,7.97046163059364,7.97046163059364
2060,3.21286734851386,7.96876933054694,7.96876933054694
2070,3.21571825090875,7.96708216335002,7.96708216335002
2080,3.21858041100141,7.96540013253357,7.96540013253357
2090,3.22145379925248,7.96372324162827,7.96372324162827
2100,3.22433838612263,7.96205149416481,7.96205149416481
2110,3.22723414207253,7.96038489367387,7.96038489367387
2120,3.23014103756285,7.95872344368613,7.95872344368613
2130,3.23305904305426,7.95706714773227,7.95706714773227
2140,3.23598812900741,7.95541600934299,7.95541600934299
2150,3.23892826588297,7.95377003204895,7.95377003204895
2160,3.24187942414162,7.95212921938086,7.95212921938086
2170,3.24484157424401,7.95049357486938,7.95049357486938
2180,3.24781468665081,7.94886310204521,7.94886310204521
2190,3.25079873182268,7.94723780443902,7.94723780443902
2200,3.2537936802203,7.9456176855815,7.9456176855815
2210,3.25679950230433,7.94400274900334,7.94400274900334
2220,3.25981616853544,7.94239299823521,7.94239299823521
2230,3.26284364937428,7.9407884368078,7.9407884368078
2240,3.26588191528153,7.9391890682518,7.9391890682518
2250,3.26893093671785,7.93759489609789,7.93759489609789
