interp_r,interp_d,interp_mp1,interp_mp2
5080,3.612309,5.084292,7.172909
5090,3.618548,5.088727,7.176054
5100,3.624788,5.093167,7.179203
5110,3.63103,5.097613,7.182357
5120,3.637274,5.102063,7.185516
5130,3.643519,5.106517,7.18868
5140,3.649765,5.110977,7.191848
5150,3.656013,5.115441,7.195022
5160,3.662263,5.11991,7.1982
5170,3.668513,5.124384,7.201383
5180,3.674766,5.128863,7.20457
5190,3.681019,5.133346,7.207763
5200,3.687274,5.137834,7.21096
5210,3.693531,5.142327,7.214162
5220,3.699789,5.146824,7.217368
5230,3.706048,5.151327,7.220579
5240,3.712309,5.155834,7.223795
5250,3.718571,5.160345,7.227016
5260,3.724834,5.164861,7.230241
5270,3.731099,5.169382,7.233471
5280,3.737365,5.173907,7.236706
5290,3.743633,5.178437,7.239946
5300,3.749902,5.182972,7.24319
5310,3.756172,5.187511,7.246439
5320,3.762443,5.192055,7.249693
5330,3.768716,5.196603,7.252951
5340,3.77499,5.201156,7.256214
5350,3.781266,5.205713,7.259481
5360,3.787543,5.210275,7.262753
5370,3.793821,5.214842,7.26603
5380,3.8001,5.219413,7.269311
5390,3.806381,5.223988,7.272597
5400,3.812663,5.228568,7.275887
5410,3.818946,5.233152,7.279183
5420,3.825231,5.237741,7.282483
5430,3.831517,5.242334,7.285787
5440,3.837804,5.246932,7.289096
5450,3.844092,5.251534,7.292409
5460,3.850381,5.256141,7.295728
5470,3.856672,5.260753,7.29905
5480,3.862964,5.265368,7.302378
5490,3.869257,5.269988,7.305709
5500,3.875552,5.274612,7.309046
5510,3.881848,5.27924,7.312387
5520,3.888144,5.283873,7.315732
5530,3.894443,5.28851,7.319082
5540,3.900742,5.293151,7.322437
5550,3.907043,5.297797,7.325796
5560,3.913344,5.302447,7.32916
5570,3.919647,5.307102,7.332528
5580,3.925951,5.31176,7.3359
5590,3.932256,5.316423,7.339277
5600,3.938563,5.32109,7.342659
5610,3.94487,5.325762,7.346045
5620,3.951179,5.330437,7.349435
5630,3.957489,5.335117,7.35283
5640,3.963799,5.339801,7.356229
5650,3.970112,5.344489,7.359633
5660,3.976425,5.349182,7.363042
5670,3.982739,5.353878,7.366455
5680,3.989055,5.358579,7.369872
5690,3.995371,5.363284,7.373293
5700,4.001689,5.367993,7.376719
5710,4.008008,5.372706,7.38015
5720,4.014328,5.377424,7.383585
5730,4.020648,5.382145,7.387024
5740,4.02697,5.38687,7.390468
5750,4.033294,5.3916,7.393916
5760,4.039618,5.396334,7.397368
5770,4.045943,5.401072,7.400826
5780,4.05227,5.405813,7.404287
5790,4.058597,5.410559,7.407753
5800,4.064926,5.415309,7.411222
5810,4.071255,5.420063,7.414697
5820,4.077586,5.424821,7.418176
5830,4.083917,5.429583,7.421659
5840,4.09025,5.434349,7.425147
5850,4.096584,5.439118,7.428638
5860,4.102919,5.443892,7.432135
5870,4.109254,5.44867,7.435635
5880,4.115591,5.453452,7.43914
5890,4.121929,5.458237,7.442649
5900,4.128268,5.463027,7.446162
5910,4.134607,5.46782,7.44968
5920,4.140948,5.472618,7.453202
5930,4.14729,5.477419,7.456728
5940,4.153633,5.482224,7.460258
5950,4.159976,5.487034,7.463793
5960,4.166321,5.491847,7.467332
5970,4.172667,5.496664,7.470876
