interp_r,interp_d,interp_mp1,interp_mp2
10140,7.351905,11.02659,16.01903
10150,7.358021,11.03067,16.02184
10160,7.364137,11.03476,16.02466
10170,7.370254,11.03885,16.02747
10180,7.376371,11.04294,16.03029
10190,7.382491,11.04703,16.03311
10200,7.38861,11.05113,16.03593
10210,7.394731,11.05522,16.03876
10220,7.400852,11.05932,16.04158
10230,7.406974,11.06343,16.04441
10240,7.413098,11.06753,16.04724
10250,7.419222,11.07164,16.05008
10260,7.425347,11.07575,16.05291
10270,7.431473,11.07986,16.05575
10280,7.437601,11.08398,16.05859
10290,7.443728,11.08809,16.06143
10300,7.449857,11.09221,16.06428
10310,7.455987,11.09634,16.06713
10320,7.462118,11.10046,16.06997
10330,7.468249,11.10459,16.07282
10340,7.47438,11.10872,16.07568
10350,7.480514,11.11285,16.07854
10360,7.486648,11.11699,16.08139
10370,7.492783,11.12112,16.08425
10380,7.498919,11.12526,16.08712
10390,7.505056,11.1294,16.08998
10400,7.511193,11.13355,16.09285
10410,7.517332,11.1377,16.09572
10420,7.523471,11.14184,16.09859
10430,7.529612,11.146,16.10147
10440,7.535753,11.15015,16.10434
10450,7.541895,11.15431,16.10722
10460,7.548037,11.15847,16.1101
10470,7.554181,11.16263,16.11298
10480,7.560325,11.16679,16.11587
10490,7.566471,11.17096,16.11876
10500,7.572618,11.17513,16.12164
10510,7.578764,11.1793,16.12454
10520,7.584912,11.18347,16.12743
10530,7.591061,11.18765,16.13033
10540,7.597211,11.19183,16.13323
10550,7.603361,11.19601,16.13613
10560,7.609512,11.20019,16.13903
10570,7.615664,11.20438,16.14194
10580,7.621818,11.20856,16.14484
10590,7.627971,11.21275,16.14775
10600,7.634125,11.21695,16.15067
10610,7.64028,11.22114,16.15358
10620,7.646437,11.22534,16.1565
10630,7.652594,11.22954,16.15941
10640,7.658751,11.23374,16.16234
10650,7.664911,11.23795,16.16526
10660,7.67107,11.24215,16.16818
10670,7.67723,11.24636,16.17111
10680,7.683391,11.25058,16.17404
10690,7.689554,11.25479,16.17697
10700,7.695716,11.25901,16.17991
10710,7.70188,11.26323,16.18284
10720,7.708045,11.26745,16.18578
10730,7.71421,11.27167,16.18872
10740,7.720376,11.2759,16.19166
10750,7.726543,11.28012,16.19461
10760,7.73271,11.28435,16.19756
10770,7.738878,11.28859,16.20051
10780,7.745049,11.29282,16.20346
10790,7.751217,11.29706,16.20641
10800,7.757389,11.3013,16.20937
10810,7.763561,11.30554,16.21233
10820,7.769732,11.30979,16.21529
10830,7.775906,11.31404,16.21825
10840,7.78208,11.31828,16.22122
10850,7.788254,11.32254,16.22418
10860,7.794431,11.32679,16.22715
10870,7.800605,11.33105,16.23012
10880,7.806782,11.33531,16.2331
10890,7.81296,11.33957,16.23607
10900,7.819139,11.34383,16.23905
10910,7.825319,11.34809,16.24203
10920,7.831498,11.35236,16.24501
10930,7.837679,11.35663,16.248
10940,7.843861,11.36091,16.25099
10950,7.850043,11.36518,16.25397
10960,7.856228,11.36946,16.25697
10970,7.862411,11.37374,16.25996
10980,7.868595,11.37802,16.26295
10990,7.874781,11.3823,16.26595
11000,7.880967,11.38659,16.26895
11010,7.887154,11.39088,16.27196
11020,7.893342,11.39517,16.27496
11030,7.89953,11.39946,16.27797
11040,7.905719,11.40376,16.28098
11050,7.911909,11.40805,16.28399
11060,7.918099,11.41235,16.287
11070,7.924291,11.41666,16.29001
11080,7.930483,11.42096,16.29303
11090,7.936676,11.42527,16.29605
11100,7.94287,11.42958,16.29907
11110,7.949064,11.43389,16.3021
11120,7.955259,11.4382,16.30512
11130,7.961455,11.44252,16.30815
11140,7.967651,11.44683,16.31118
11150,7.973849,11.45115,16.31421
11160,7.980047,11.45548,16.31725
11170,7.986246,11.4598,16.32028
11180,7.992445,11.46413,16.32332
11190,7.998645,11.46846,16.32636
11200,8.004846,11.47279,16.32941
11210,8.011047,11.47712,16.33245
11220,8.01725,11.48146,16.3355
11230,8.023453,11.4858,16.33855
11240,8.029656,11.49014,16.3416
11250,8.035861,11.49448,16.34465
11260,8.042066,11.49883,16.34771
11270,8.048272,11.50317,16.35077
11280,8.054479,11.50752,16.35383
11290,8.060686,11.51187,16.35689
11300,8.066894,11.51623,16.35996
11310,8.073103,11.52058,16.36302
11320,8.079312,11.52494,16.36609
11330,8.085522,11.5293,16.36916
11340,8.091733,11.53366,16.37224
11350,8.097944,11.53803,16.37531
11360,8.104156,11.54239,16.37839
11370,8.110369,11.54676,16.38147
11380,8.116583,11.55113,16.38455
11390,8.122797,11.55551,16.38763
11400,8.129011,11.55988,16.39072
11410,8.135227,11.56426,16.39381
11420,8.141443,11.56864,16.3969
11430,8.14766,11.57302,16.39999
11440,8.153878,11.57741,16.40309
11450,8.160096,11.58179,16.40618
11460,8.166315,11.58618,16.40928
11470,8.172535,11.59057,16.41238
11480,8.178755,11.59496,16.41549
11490,8.184976,11.59936,16.41859
11500,8.191197,11.60376,16.4217
11510,8.19742,11.60816,16.42481
11520,8.203643,11.61256,16.42792
11530,8.209867,11.61696,16.43103
11540,8.21609,11.62137,16.43415
11550,8.222316,11.62578,16.43727
11560,8.228541,11.63019,16.44039
11570,8.234767,11.6346,16.44351
11580,8.240994,11.63901,16.44663
11590,8.247222,11.64343,16.44976
11600,8.253449,11.64785,16.45288
11610,8.259679,11.65227,16.45601
11620,8.265908,11.65669,16.45915
11630,8.272139,11.66112,16.46228
11640,8.278369,11.66554,16.46542
11650,8.2846,11.66997,16.46856
11660,8.290833,11.6744,16.4717
11670,8.297066,11.67884,16.47484
11680,8.303299,11.68327,16.47799
11690,8.309533,11.68771,16.48113
11700,8.315767,11.69215,16.48428
11710,8.322003,11.69659,16.48743
11720,8.328238,11.70104,16.49059
11730,8.334476,11.70548,16.49374
11740,8.340713,11.70993,16.4969
11750,8.346951,11.71438,16.50006
11760,8.353189,11.71883,16.50322
11770,8.359428,11.72329,16.50639
11780,8.365668,11.72775,16.50955
11790,8.371908,11.73221,16.51272
11800,8.378149,11.73667,16.51589
11810,8.384391,11.74113,16.51906
11820,8.390633,11.74559,16.52223
11830,8.396875,11.75006,16.52541
11840,8.403119,11.75453,16.52859
11850,8.409363,11.759,16.53177
11860,8.415607,11.76348,16.53495
11870,8.421853,11.76795,16.53814
11880,8.428099,11.77243,16.54132
11890,8.434345,11.77691,16.54451
11900,8.440593,11.78139,16.5477
11910,8.44684,11.78587,16.5509
11920,8.453089,11.79036,16.55409
11930,8.459337,11.79485,16.55729
11940,8.465587,11.79934,16.56049
11950,8.471837,11.80383,16.56369
11960,8.478087,11.80832,16.56689
11970,8.484339,11.81282,16.5701
11980,8.490591,11.81732,16.57331
11990,8.496843,11.82182,16.57651
12000,8.503097,11.82632,16.57973
12010,8.509351,11.83082,16.58294
12020,8.515605,11.83533,16.58615
12030,8.521859,11.83984,16.58937
12040,8.528115,11.84435,16.59259
12050,8.534371,11.84886,16.59581
12060,8.540627,11.85337,16.59904
12070,8.546885,11.85789,16.60226
12080,8.553143,11.86241,16.60549
12090,8.559402,11.86693,16.60872
12100,8.56566,11.87145,16.61195
12110,8.571919,11.87597,16.61519
12120,8.57818,11.8805,16.61842
12130,8.58444,11.88503,16.62166
12140,8.590702,11.88956,16.6249
12150,8.596964,11.89409,16.62814
12160,8.603227,11.89863,16.63139
12170,8.609489,11.90316,16.63463
12180,8.615753,11.9077,16.63788
12190,8.622017,11.91224,16.64113
12200,8.628282,11.91678,16.64438
