interp_r,interp_d,interp_mp1,interp_mp2
6330,4.421342,5.808096,7.880446
6340,4.427693,5.812933,7.884012
6350,4.434045,5.817774,7.887582
6360,4.440397,5.822618,7.891156
6370,4.446751,5.827466,7.894734
6380,4.453105,5.832317,7.898316
6390,4.459461,5.837173,7.901902
6400,4.465817,5.842031,7.905492
6410,4.472174,5.846893,7.909086
6420,4.478532,5.851759,7.912683
6430,4.48489,5.856628,7.916285
6440,4.491251,5.861501,7.91989
6450,4.497611,5.866377,7.9235
6460,4.503973,5.871257,7.927114
6470,4.510334,5.87614,7.930731
6480,4.516698,5.881027,7.934353
6490,4.523062,5.885917,7.937978
6500,4.529427,5.89081,7.941607
6510,4.535792,5.895708,7.945241
6520,4.542159,5.900609,7.948878
6530,4.548526,5.905513,7.952519
6540,4.554894,5.91042,7.956164
6550,4.561264,5.915331,7.959813
6560,4.567633,5.920246,7.963466
6570,4.574004,5.925163,7.967123
6580,4.580375,5.930085,7.970783
6590,4.586748,5.935009,7.974448
6600,4.593121,5.939937,7.978116
6610,4.599494,5.944869,7.981789
6620,4.605869,5.949803,7.985465
6630,4.612245,5.954741,7.989145
6640,4.618621,5.959682,7.992829
6650,4.624998,5.964627,7.996516
6660,4.631376,5.969575,8.000208
6670,4.637754,5.974526,8.003903
6680,4.644134,5.979482,8.007603
6690,4.650514,5.98444,8.011305
6700,4.656895,5.989401,8.015012
6710,4.663277,5.994366,8.018723
6720,4.66966,5.999333,8.022437
6730,4.676043,6.004304,8.026155
6740,4.682427,6.009279,8.029878
6750,4.688812,6.014256,8.033604
6760,4.695198,6.019238,8.037333
6770,4.701584,6.024222,8.041067
6780,4.707971,6.02921,8.044805
6790,4.714359,6.0342,8.048545
6800,4.720747,6.039194,8.05229
6810,4.727137,6.044191,8.056039
6820,4.733527,6.049191,8.059791
6830,4.739918,6.054195,8.063547
6840,4.746309,6.059202,8.067307
6850,4.752702,6.064212,8.071071
6860,4.759095,6.069225,8.074838
