interp_r,interp_d,interp_mp1,interp_mp2
12920,9.100317,12.78783,18.02495
12930,9.106501,12.79223,18.02807
12940,9.112684,12.79664,18.0312
12950,9.118869,12.80105,18.03433
12960,9.125053,12.80546,18.03746
12970,9.131239,12.80987,18.04059
12980,9.137425,12.81428,18.04373
12990,9.143612,12.8187,18.04686
13000,9.149799,12.82312,18.05
13010,9.155987,12.82754,18.05314
13020,9.162175,12.83196,18.05628
13030,9.168365,12.83638,18.05943
13040,9.174554,12.84081,18.06257
13050,9.180743,12.84523,18.06572
13060,9.186934,12.84966,18.06887
13070,9.193125,12.85409,18.07202
13080,9.199317,12.85853,18.07518
13090,9.205509,12.86296,18.07833
13100,9.211702,12.8674,18.08149
13110,9.217896,12.87183,18.08465
13120,9.22409,12.87628,18.08781
13130,9.230284,12.88072,18.09097
13140,9.236479,12.88516,18.09413
13150,9.242675,12.88961,18.0973
13160,9.248871,12.89405,18.10047
13170,9.255067,12.8985,18.10364
13180,9.261265,12.90296,18.10681
13190,9.267462,12.90741,18.10998
13200,9.273661,12.91186,18.11316
13210,9.27986,12.91632,18.11634
13220,9.286058,12.92078,18.11952
13230,9.292258,12.92524,18.1227
13240,9.298459,12.9297,18.12588
13250,9.30466,12.93416,18.12906
13260,9.310862,12.93863,18.13225
13270,9.317064,12.9431,18.13544
13280,9.323266,12.94757,18.13863
13290,9.32947,12.95204,18.14182
13300,9.335673,12.95651,18.14502
13310,9.341878,12.96099,18.14821
13320,9.348083,12.96546,18.15141
13330,9.354287,12.96994,18.15461
13340,9.360493,12.97442,18.15781
13350,9.366699,12.9789,18.16101
13360,9.372907,12.98339,18.16422
13370,9.379114,12.98787,18.16743
13380,9.385322,12.99236,18.17064
13390,9.39153,12.99685,18.17385
13400,9.397738,13.00134,18.17706
13410,9.403949,13.00584,18.18027
13420,9.410158,13.01033,18.18349
13430,9.416369,13.01483,18.1867
13440,9.42258,13.01933,18.18992
13450,9.428792,13.02383,18.19315
13460,9.435003,13.02833,18.19637
13470,9.441216,13.03283,18.19959
13480,9.44743,13.03734,18.20282
13490,9.453643,13.04184,18.20605
13500,9.459857,13.04635,18.20928
13510,9.466072,13.05086,18.21251
13520,9.472287,13.05538,18.21575
13530,9.478502,13.05989,18.21898
13540,9.484718,13.06441,18.22222
13550,9.490935,13.06893,18.22546
13560,9.497152,13.07345,18.2287
13570,9.50337,13.07797,18.23195
13580,9.509588,13.08249,18.23519
13590,9.515807,13.08702,18.23844
13600,9.522026,13.09154,18.24169
13610,9.528246,13.09607,18.24494
13620,9.534466,13.1006,18.24819
13630,9.540687,13.10513,18.25145
13640,9.546907,13.10967,18.2547
13650,9.553129,13.1142,18.25796
13660,9.559352,13.11874,18.26122
13670,9.565575,13.12328,18.26448
13680,9.571797,13.12782,18.26774
13690,9.578021,13.13237,18.27101
13700,9.584245,13.13691,18.27427
13710,9.590469,13.14145,18.27754
13720,9.596694,13.146,18.28081
13730,9.60292,13.15055,18.28409
13740,9.609146,13.1551,18.28736
13750,9.615373,13.15966,18.29064
13760,9.621599,13.16421,18.29391
13770,9.627828,13.16877,18.29719
13780,9.634055,13.17333,18.30047
13790,9.640284,13.17789,18.30376
13800,9.646513,13.18245,18.30704
13810,9.652742,13.18701,18.31033
13820,9.658972,13.19158,18.31362
13830,9.665202,13.19615,18.31691
13840,9.671433,13.20071,18.3202
13850,9.677665,13.20528,18.32349
13860,9.683897,13.20986,18.32679
13870,9.690129,13.21443,18.33009
13880,9.696362,13.219,18.33339
13890,9.702595,13.22358,18.33669
13900,9.708829,13.22816,18.33999
13910,9.715063,13.23274,18.34329
13920,9.721297,13.23732,18.3466
13930,9.727533,13.24191,18.34991
13940,9.733768,13.2465,18.35322
13950,9.740005,13.25108,18.35653
13960,9.746242,13.25567,18.35984
13970,9.752479,13.26026,18.36316
13980,9.758716,13.26485,18.36647
13990,9.764954,13.26945,18.36979
14000,9.771193,13.27404,18.37311
14010,9.777431,13.27864,18.37643
14020,9.78367,13.28324,18.37976
14030,9.78991,13.28784,18.38309
14040,9.79615,13.29245,18.38641
14050,9.802391,13.29705,18.38974
14060,9.808633,13.30166,18.39307
14070,9.814875,13.30626,18.39641
14080,9.821116,13.31087,18.39974
14090,9.827359,13.31549,18.40308
14100,9.833602,13.3201,18.40641
14110,9.839846,13.32471,18.40975
14120,9.846089,13.32933,18.4131
14130,9.852334,13.33395,18.41644
14140,9.858579,13.33857,18.41978
14150,9.864824,13.34319,18.42313
14160,9.87107,13.34781,18.42648
14170,9.877316,13.35244,18.42983
14180,9.883562,13.35706,18.43318
14190,9.88981,13.36169,18.43654
14200,9.896057,13.36632,18.43989
14210,9.902305,13.37095,18.44325
14220,9.908553,13.37558,18.44661
14230,9.914803,13.38022,18.44997
14240,9.921051,13.38485,18.45333
14250,9.927301,13.38949,18.4567
14260,9.933551,13.39413,18.46006
14270,9.939802,13.39877,18.46343
14280,9.946053,13.40341,18.4668
14290,9.952305,13.40806,18.47017
14300,9.958556,13.4127,18.47355
14310,9.964809,13.41735,18.47692
14320,9.971062,13.422,18.4803
14330,9.977315,13.42665,18.48368
14340,9.983568,13.4313,18.48705
14350,9.989822,13.43596,18.49044
14360,9.996078,13.44061,18.49382
14370,10.00233,13.44527,18.49721
14380,10.00859,13.44993,18.50059
14390,10.01484,13.45459,18.50398
14400,10.0211,13.45925,18.50737
14410,10.02736,13.46392,18.51077
14420,10.03361,13.46858,18.51416
14430,10.03987,13.47325,18.51756
14440,10.04613,13.47792,18.52095
14450,10.05239,13.48259,18.52435
14460,10.05865,13.48726,18.52775
14470,10.06491,13.49193,18.53115
14480,10.07117,13.49661,18.53456
14490,10.07743,13.50129,18.53797
14500,10.08369,13.50596,18.54137
14510,10.08995,13.51064,18.54478
14520,10.09621,13.51533,18.54819
14530,10.10247,13.52001,18.55161
14540,10.10873,13.52469,18.55502
14550,10.11499,13.52938,18.55844
14560,10.12126,13.53407,18.56186
14570,10.12752,13.53876,18.56528
14580,10.13378,13.54345,18.5687
14590,10.14005,13.54814,18.57212
14600,10.14631,13.55284,18.57555
14610,10.15258,13.55753,18.57897
14620,10.15884,13.56223,18.5824
14630,10.16511,13.56693,18.58583
14640,10.17138,13.57163,18.58926
14650,10.17764,13.57633,18.5927
14660,10.18391,13.58104,18.59613
14670,10.19018,13.58574,18.59957
14680,10.19644,13.59045,18.60301
14690,10.20271,13.59516,18.60645
14700,10.20898,13.59987,18.60989
14710,10.21525,13.60458,18.61333
14720,10.22152,13.60929,18.61678
14730,10.22779,13.61401,18.62023
14740,10.23406,13.61872,18.62368
14750,10.24033,13.62344,18.62713
14760,10.2466,13.62816,18.63058
14770,10.25287,13.63288,18.63403
14780,10.25914,13.63761,18.63749
14790,10.26542,13.64233,18.64095
14800,10.27169,13.64706,18.64441
14810,10.27796,13.65178,18.64787
14820,10.28424,13.65651,18.65133
14830,10.29051,13.66124,18.65479
14840,10.29679,13.66597,18.65826
14850,10.30306,13.67071,18.66173
14860,10.30933,13.67544,18.6652
14870,10.31561,13.68018,18.66867
14880,10.32189,13.68492,18.67214
14890,10.32816,13.68966,18.67561
14900,10.33444,13.6944,18.67909
14910,10.34072,13.69914,18.68257
14920,10.34699,13.70389,18.68605
14930,10.35327,13.70863,18.68953
14940,10.35955,13.71338,18.69301
14950,10.36583,13.71813,18.6965
14960,10.37211,13.72288,18.69998
14970,10.37839,13.72763,18.70347
14980,10.38467,13.73239,18.70696
14990,10.39095,13.73714,18.71045
15000,10.39723,13.7419,18.71394
15010,10.40351,13.74666,18.71744
15020,10.40979,13.75142,18.72093
15030,10.41607,13.75618,18.72443
15040,10.42235,13.76094,18.72793
15050,10.42863,13.7657,18.73143
15060,10.43492,13.77047,18.73494
15070,10.4412,13.77524,18.73844
15080,10.44748,13.78001,18.74195
15090,10.45377,13.78478,18.74545
15100,10.46005,13.78955,18.74896
15110,10.46634,13.79432,18.75248
15120,10.47262,13.7991,18.75599
15130,10.47891,13.80387,18.7595
15140,10.48519,13.80865,18.76302
15150,10.49148,13.81343,18.76654
15160,10.49777,13.81821,18.77006
15170,10.50405,13.82299,18.77358
15180,10.51034,13.82778,18.7771
15190,10.51663,13.83256,18.78063
15200,10.52291,13.83735,18.78415
15210,10.5292,13.84214,18.78768
15220,10.53549,13.84693,18.79121
15230,10.54178,13.85172,18.79474
15240,10.54807,13.85651,18.79827
15250,10.55436,13.86131,18.80181
15260,10.56065,13.8661,18.80534
15270,10.56694,13.8709,18.80888
15280,10.57323,13.8757,18.81242
15290,10.57952,13.8805,18.81596
15300,10.58582,13.8853,18.81951
