interp_r,interp_d,interp_mp1,interp_mp2
3140,2.51572,4.68684,7.296677
3150,2.52126,4.689816,7.298589
3160,2.526805,4.692799,7.300506
3170,2.532356,4.69579,7.302429
3180,2.537912,4.698789,7.304358
3190,2.543473,4.701795,7.306292
3200,2.54904,4.704809,7.308231
3210,2.554611,4.70783,7.310177
3220,2.560189,4.710859,7.312128
3230,2.565771,4.713895,7.314084
3240,2.571358,4.716939,7.316046
3250,2.57695,4.71999,7.318014
3260,2.582548,4.723049,7.319987
3270,2.588151,4.726114,7.321966
3280,2.593758,4.729188,7.32395
3290,2.59937,4.732269,7.32594
3300,2.604988,4.735357,7.327935
3310,2.61061,4.738452,7.329936
3320,2.616237,4.741555,7.331942
3330,2.62187,4.744665,7.333954
3340,2.627506,4.747783,7.335971
3350,2.633148,4.750907,7.337994
3360,2.638794,4.754039,7.340022
3370,2.644446,4.757178,7.342055
3380,2.650101,4.760324,7.344094
3390,2.655762,4.763478,7.346139
3400,2.661427,4.766639,7.348189
3410,2.667097,4.769808,7.350245
3420,2.672771,4.772983,7.352305
3430,2.67845,4.776165,7.354372
3440,2.684133,4.779355,7.356443
3450,2.689821,4.782552,7.358521
3460,2.695513,4.785756,7.360603
3470,2.70121,4.788967,7.362691
3480,2.706911,4.792185,7.364785
3490,2.712616,4.795411,7.366884
3500,2.718326,4.798643,7.368989
3510,2.72404,4.801882,7.371099
3520,2.729758,4.805129,7.373214
3530,2.735481,4.808382,7.375335
3540,2.741208,4.811643,7.377461
3550,2.746939,4.81491,7.379593
3560,2.752674,4.818184,7.38173
3570,2.758414,4.821466,7.383872
3580,2.764157,4.824755,7.38602
3590,2.769905,4.82805,7.388173
3600,2.775656,4.831352,7.390331
3610,2.781412,4.834661,7.392495
3620,2.787172,4.837978,7.394664
3630,2.792936,4.841301,7.396839
3640,2.798704,4.844631,7.399019
3650,2.804476,4.847968,7.401204
3660,2.810251,4.851311,7.403395
3670,2.816031,4.854662,7.405591
3680,2.821814,4.858019,7.407792
3690,2.827602,4.861383,7.409998
3700,2.833393,4.864754,7.41221
3710,2.839188,4.868132,7.414428
3720,2.844986,4.871516,7.416651
3730,2.850789,4.874907,7.418879
3740,2.856595,4.878305,7.421112
3750,2.862405,4.88171,7.42335
3760,2.868219,4.885121,7.425594
3770,2.874036,4.88854,7.427843
3780,2.879857,4.891964,7.430097
3790,2.885682,4.895396,7.432357
3800,2.89151,4.898834,7.434622
3810,2.897342,4.902278,7.436892
3820,2.903177,4.90573,7.439168
3830,2.909016,4.909188,7.441449
3840,2.914858,4.912652,7.443735
3850,2.920704,4.916124,7.446027
3860,2.926554,4.919601,7.448323
3870,2.932407,4.923086,7.450625
3880,2.938263,4.926577,7.452932
3890,2.944123,4.930074,7.455244
3900,2.949986,4.933578,7.457561
3910,2.955853,4.937088,7.459884
3920,2.961722,4.940604,7.462212
3930,2.967595,4.944128,7.464545
3940,2.973472,4.947657,7.466884
3950,2.979352,4.951194,7.469227
3960,2.985235,4.954736,7.471576
3970,2.991121,4.958285,7.47393
3980,2.997011,4.961841,7.476289
3990,3.002903,4.965403,7.478653
4000,3.008799,4.968971,7.481023
4010,3.014699,4.972546,7.483397
4020,3.020601,4.976126,7.485777
4030,3.026506,4.979713,7.488163
