interp_r,interp_d,interp_mp1,interp_mp2
18460,12.64678,15.97058,21.09283
18470,12.65312,15.97561,21.09664
18480,12.65945,15.98064,21.10045
18490,12.66578,15.98567,21.10426
18500,12.67212,15.9907,21.10807
18510,12.67845,15.99573,21.11189
18520,12.68478,16.00077,21.1157
18530,12.69112,16.0058,21.11952
18540,12.69745,16.01084,21.12334
18550,12.70379,16.01588,21.12716
18560,12.71012,16.02092,21.13098
18570,12.71646,16.02596,21.1348
18580,12.72279,16.031,21.13863
18590,12.72913,16.03604,21.14245
18600,12.73547,16.04109,21.14628
18610,12.7418,16.04613,21.15011
18620,12.74814,16.05118,21.15394
18630,12.75447,16.05623,21.15777
18640,12.76081,16.06128,21.1616
18650,12.76715,16.06632,21.16544
18660,12.77349,16.07137,21.16927
18670,12.77982,16.07643,21.17311
18680,12.78616,16.08148,21.17694
18690,12.7925,16.08653,21.18078
18700,12.79884,16.09159,21.18462
18710,12.80517,16.09665,21.18846
18720,12.81151,16.1017,21.19231
18730,12.81785,16.10676,21.19615
18740,12.82419,16.11182,21.2
18750,12.83053,16.11688,21.20385
18760,12.83687,16.12194,21.2077
18770,12.84321,16.12701,21.21155
18780,12.84955,16.13207,21.2154
18790,12.85589,16.13713,21.21925
18800,12.86223,16.1422,21.2231
18810,12.86857,16.14727,21.22696
18820,12.87491,16.15234,21.23081
18830,12.88125,16.15741,21.23467
18840,12.88759,16.16248,21.23853
18850,12.89394,16.16755,21.24239
18860,12.90028,16.17262,21.24625
18870,12.90662,16.17769,21.25012
18880,12.91296,16.18277,21.25398
18890,12.9193,16.18785,21.25784
18900,12.92565,16.19292,21.26171
18910,12.93199,16.198,21.26558
18920,12.93833,16.20308,21.26945
18930,12.94467,16.20817,21.27332
18940,12.95102,16.21325,21.2772
18950,12.95736,16.21833,21.28107
18960,12.96371,16.22341,21.28495
18970,12.97005,16.22849,21.28883
18980,12.97639,16.23358,21.2927
18990,12.98274,16.23867,21.29658
19000,12.98908,16.24376,21.30046
19010,12.99543,16.24885,21.30435
19020,13.00177,16.25394,21.30823
19030,13.00812,16.25903,21.31211
19040,13.01446,16.26412,21.316
19050,13.02081,16.26921,21.31989
19060,13.02716,16.27431,21.32378
19070,13.0335,16.2794,21.32767
19080,13.03985,16.2845,21.33156
19090,13.0462,16.2896,21.33545
19100,13.05254,16.2947,21.33934
19110,13.05889,16.2998,21.34324
19120,13.06524,16.3049,21.34714
19130,13.07159,16.31,21.35103
19140,13.07793,16.3151,21.35493
19150,13.08428,16.32021,21.35884
19160,13.09063,16.32531,21.36274
